age,income,treatment,outcome
50.08682079741892,29941.18898830533,1,13293.474478717664
25.039866252091713,42133.41543777261,0,3365.4764551894204
37.447967085330994,48895.82204652078,0,18644.494256362843
60.14131650222157,67311.40875855382,0,13572.19569425807
47.55446239130428,73886.26154978648,0,26168.68942075061
23.649736514912384,38024.33175145312,0,-5249.933507325768
37.38440638104291,40129.321953918654,1,23602.78946055033
30.620108719698198,33640.87634613467,1,16922.58343436293
44.90820878999377,54434.89056531288,0,15018.102929814415
61.854778701343456,65720.93193885674,0,18065.75675894555
40.68589100982983,44886.39156128906,1,27079.466601065018
40.5337855791528,58053.720246834295,1,22447.423432520005
65.07824692100593,67192.96422869472,1,20218.9277625934
47.96164145037817,54413.13762163799,1,11439.092272095026
47.441936544665154,44696.82106489133,0,14844.555481158706
31.619314377520247,40991.01403391289,1,15417.608611208268
49.60158288753057,30503.23846693983,1,10371.300237322552
47.94734430570461,56331.54279483264,1,19945.655513212507
38.63627645777693,49581.55111636282,0,9815.737237820667
69.51616942675739,66642.87462427357,0,20613.971689312308
63.85833017730051,66972.35524429586,0,23098.519618131697
56.97848708399441,62347.458406319434,0,25093.492994751003
45.94197059747603,51867.15349227766,0,18919.554650569407
42.027109698520775,51500.23528088791,0,9948.241718641919
27.614664551606367,29764.16810884149,0,10343.925365351395
33.89834864876043,41111.96786748596,0,11206.402123960803
58.24596159080693,59627.69133223808,1,15951.316678230687
41.594945604752674,43438.937043252736,1,19654.04674873717
63.87801486161407,70540.51538953249,1,34113.01620086463
25.691379089967498,36259.36873543344,0,8926.345712471864
44.434048992709094,54380.07860883771,1,11353.90426079859
51.64221556910805,56986.76435270739,0,16178.462904635446
44.87611972801215,59900.83580011017,0,8896.746530747196
64.23979836241934,71127.81092149268,0,24278.768299064574
69.45729065511527,71668.97143723704,0,23682.6802333724
24.023402233751227,20951.63910304428,0,6045.294089680957
24.757655011999894,54320.30898613121,0,8727.740571733995
24.776853905126295,57661.509194509126,0,9660.350192398439
53.421208995667435,51889.361654619024,0,15914.550436306992
37.37915696578357,51056.04760962028,1,13720.261047411033
56.132362385827115,49157.86439160574,1,14203.493511318815
39.084516590122895,30058.47322773993,0,16516.24537427181
50.63554950926731,47930.62209920979,0,12993.167229289647
58.03261629530246,53614.91775301513,0,17803.230555207723
46.50722735405587,49705.10636350979,1,20698.365862999624
46.05418670340032,43437.95245164028,0,15164.734984120161
22.58818491485299,33959.84078925411,0,2044.5310764038877
39.36065063129061,49570.26209936123,0,4449.9555134350085
46.38041196769675,45487.93615274696,0,10881.413385354088
42.02300293465332,56446.74479282693,0,16027.832728298124
64.84066400979812,69236.93851887344,0,16252.077316475403
65.13959287021345,86373.67389675161,1,24890.679195221688
60.73970379061561,71626.65121654242,0,29947.092948525205
37.51549991940224,51188.78054298526,1,8394.858614156297
55.29955588775179,51447.1349771991,0,12429.454695717775
38.55499997561971,52214.97350454984,0,22415.517688448566
30.09486714673947,48313.393172533295,1,15627.319386625106
35.83093746464584,42782.337842266315,1,12914.495449661248
21.690160930847846,48682.3944329527,0,15050.11621452044
35.252430468241656,33645.23508730208,0,10691.161784784095
41.95859529758092,48535.29929341535,0,11503.70701363769
67.68500652860315,69401.08785747565,0,21438.95472665575
34.297350483420495,44272.83376578928,1,12996.209426349196
64.92758403868707,60396.247985050824,1,18937.686291802107
29.900630342821845,43572.45655948812,0,9769.38708633944
27.93038268348097,35609.178934863034,0,4092.0096298024637
44.98776373447258,64232.891182978376,1,20474.308424174757
52.97059120346511,46304.918882504404,0,16996.642966315158
20.305277041718632,43334.23179495816,0,12659.780868097598
29.49542498245527,48884.19147405137,0,16427.12907148033
41.695550658068456,41361.55631694455,0,10446.583255146888
35.212225471125436,48337.15527937015,0,14373.233661857448
55.056296126112734,48431.826335609345,0,18317.059089815266
44.580350994148475,66200.60024763369,0,17175.223802672983
26.338673491402812,31781.50737593928,0,6048.5883811221975
64.5121997243847,55717.1289198727,1,18333.813774543658
33.23109512513469,34373.29747901154,0,12593.558218260892
56.01881766615002,44432.42156439949,1,12112.692878704704
58.555620513481315,75189.96316556359,0,17890.923256411068
68.0842004133173,69469.84694578427,0,7795.669698998898
43.922388259253275,53364.12838663208,1,12438.878373722546
50.023446804150474,48445.95376860602,0,10463.615045453575
35.41356726093576,56782.90174093556,0,18244.62466442713
53.26532325742746,48390.4372350392,0,18932.648497010756
42.09594126504862,58984.36357582534,1,16547.951191381046
40.757922965669955,41653.84871677861,0,15963.818440460607
62.484311514037486,54797.078738262026,0,22414.684993535684
20.60877986193181,47887.213792145114,0,8107.1531097272655
63.86204624725716,70569.29656518625,1,17907.448184901605
62.30763156708496,67128.54512251008,0,18134.81927533743
44.331045185213036,41668.78143503857,0,12543.625154685782
43.49054841869267,47278.00555211805,0,7263.638284799209
36.81398313784549,49975.97898090789,0,14195.628490309726
69.69703716745019,56355.70896462418,0,20974.037601464235
23.78080530319974,55600.0302528928,0,12541.377585400161
48.691192252687564,30326.126686838314,1,19165.466605058562
53.44744268584569,48936.32618923132,1,24232.336331667186
66.58516042728111,58196.915184942234,1,23240.08346458529
58.5705818365516,30845.854270558124,0,15807.6273312209
51.480054546200435,41777.73597073831,1,17485.083085086255
24.07424047423038,48290.01536253587,0,6721.353552989912
37.434142875236304,49019.9078031478,0,19080.06750917242
25.219765412495235,58341.24292667665,1,5659.233867534229
63.82306208820671,77363.79550295154,0,24884.791913707817
56.98030008930943,62820.61383069418,0,14575.417023703001
57.39191291345592,61828.33894673508,1,18911.02558914909
51.917338924224296,56617.980547901156,1,22353.15325996201
44.3662639207089,25632.311781559554,0,3988.435900542724
25.798495092101856,28953.65241279018,0,3974.948899968374
35.14413410866269,48578.82208532069,1,12641.010797699648
25.11962120879831,48720.06769187587,0,8788.939720021775
55.69548342832185,60744.43983554233,0,13192.852228415162
26.331896353144263,34241.298499415556,1,21696.10254876675
54.50990460892765,66629.01512915877,0,26549.965017191174
53.99728025898705,71823.08041703989,0,7871.796479761082
41.883832907547024,60321.81245668691,0,17130.561351006778
25.031890014138718,52411.938302974064,0,14540.889028513024
34.369642958969905,41592.56349993284,1,18748.11095374279
34.644841671928674,58081.76206297233,1,14446.577075224497
54.42002692345126,58667.5998550022,0,15530.287559397764
23.914637009513665,47072.87378997688,1,10748.841507011943
61.11156960323672,64210.103229865446,1,21542.004087839745
57.57237908966753,57571.31849042965,0,11221.782523640592
27.687959745062244,35243.95512130811,1,13488.04335297051
55.39654785250225,56876.90729071067,0,9252.991743046168
52.762685436326734,66248.95889299159,0,16176.760205423821
56.90228160576817,54036.38274975499,0,10541.18615063031
27.824284883332112,52845.61506774752,0,11883.500292398194
26.19469675213637,50468.0550822449,0,6888.64705393731
30.29716726798322,42159.209663793314,0,11728.25615934866
37.02532856374673,62400.665318069136,1,24053.035886380174
59.27057901386166,56079.82279502377,0,25409.332762798247
56.3720447489002,73281.49100057641,0,5962.535104735229
66.12348279848372,67403.01121465159,1,20794.02721179299
21.048737073128002,40365.70935202886,0,6730.887964268417
18.600926612737652,30422.449502992284,0,9064.069364754174
54.355219144441556,56295.00727087037,0,8248.772035202703
32.52294978129662,44223.8797557041,0,6016.515897828655
35.37210256775851,35103.0874313702,0,11236.515269974272
46.433705347554636,51040.69844660065,1,19815.25212180433
23.325482402593522,33624.709400325904,1,14915.659452651758
51.42010966049858,61569.97252003711,1,23659.39781854401
34.90766720401981,60516.63835929194,1,19726.169442312465
50.90118646365156,43181.43646887338,0,15466.657522775115
61.368359479816064,77807.25702357726,1,25333.096464952778
26.897789333546342,42163.38432292188,0,12919.711747623269
66.40540083155506,53452.486566392385,1,12429.715490129125
45.59578333524708,60375.43946970537,0,22878.368048876127
65.99224378904636,58531.5771119727,0,8029.196214604919
28.801964274492462,43583.61537693129,0,4722.945308069161
49.43725855942036,50675.846837589386,1,18821.232412392288
39.00213010082744,41333.68573176472,0,15296.859048791172
58.25955394011269,66369.74729407538,0,3312.551063431996
49.50726504709141,51890.618494603834,1,19949.893239169494
43.714803761832556,37490.88395912382,0,16454.024345357564
65.47524113441246,68248.22180936555,0,24892.46098796143
37.61008733692737,36749.220158226126,0,7710.291190720793
29.438970654705436,33186.88360060013,0,7702.30605622594
49.621261716308766,66736.69290792754,0,13517.180989591367
50.449478732986314,43261.34037439104,0,12452.656516405945
40.83292032173752,27252.01159159386,0,5732.6524698647145
43.30372227184788,57880.4759855389,1,15002.531240568878
67.8967775435948,60909.7544769861,1,26842.215566559407
56.09965595263367,55873.276764935676,0,17465.33573338401
23.751291077094002,38730.641605045006,0,11081.254913875668
29.030763685271772,46832.081232823155,1,16559.432808840855
68.72998499064907,56837.80007629385,0,22951.47001149718
55.77620879726363,72649.25314428945,0,22811.237064656645
65.58234655952197,48028.868476667,1,14210.773060240575
33.80079612741355,51349.147230478,0,7623.525696458698
56.5770767245028,64709.74840101725,0,16629.51039755209
55.128140843222596,49967.552813277514,1,20908.995822535566
33.323879242847504,36424.59516864557,0,6956.782496343889
46.64244892343668,63492.96660341991,1,25237.904799970856
50.62558578605535,45404.18535286053,0,24565.277533950117
43.01885416302818,45442.787674008425,1,19078.85937791515
61.01329274621666,69379.7359977058,0,19562.33731000497
61.30919017349545,61002.00742213796,1,27609.32005243454
62.23122851168095,43144.17757954943,0,7431.464684273957
59.778025593104466,77359.60424208737,0,19833.91024502168
43.38034081425152,46390.06281932609,1,23210.2535721205
37.83479150374838,44889.822852810015,0,8840.170600025118
61.23156675314727,63173.62589983729,0,12430.873041103354
43.490475844925875,57996.00589250367,0,13568.667707736651
30.811312728655057,65016.699277242195,1,17360.50530744563
44.381863680755245,35590.25034632067,0,7892.136361205822
25.37619073980059,50947.61745915976,1,25650.80627413085
53.96473351113754,64412.46369606954,1,19840.711166794736
35.46790664444313,46362.3042134804,1,10961.514993103821
31.554257519267626,53649.86570779604,0,11207.731479280072
67.73845480420674,73211.96757846883,0,25408.190907210686
58.397811779432,45379.27803984596,0,16304.56140486215
58.92761414164444,76961.47212963052,1,26909.639641511953
50.43354240251754,39629.14866987735,1,14692.070375825457
61.63698614653545,49465.33026087999,0,24712.37248741266
57.47644902049583,56120.34777400695,1,24915.879721092075
49.13623261494806,73817.5214393446,0,22447.50651131212
67.9784688962893,60906.668150610785,1,26512.163756694787
27.96293738359,43662.1297912869,0,14083.220644490611
67.05574538772706,77848.65873290916,0,16830.752152450194
38.87478442394098,46434.210786315765,1,14961.325879971962
45.47674713687731,40954.00643913189,1,24923.153049068802
24.382444616304063,38018.87395576889,1,21477.08605525752
46.08558682393313,66750.71175002433,0,10156.860541193673
49.78275109662606,55600.02551886439,1,21765.233110530713
69.88048017404324,84246.82267758422,1,25246.059300140936
68.71000537571938,71734.35195048124,0,17430.278923367692
68.25265917746293,57678.24022479664,1,25842.554334749497
36.116179125306985,48568.852607304274,0,17784.935747618867
69.54585793474226,56240.747785952335,0,21791.55873196466
41.68486388294576,44158.101634985185,0,11155.220690492497
62.295485455618824,105938.58523806698,0,25627.261514606264
29.248638388986542,54810.56429483138,0,9530.903239375943
44.303325342143324,60762.642561138404,0,16997.500828195516
68.23262899863548,57884.5113462371,1,31417.305436629475
67.24563264001823,79318.6569828199,1,15995.193929781495
53.55421364671419,67771.26284128647,0,21474.23050617165
59.48634477275911,78559.38527995726,1,17057.93287469521
27.174188223324872,61918.235595646926,0,17768.299756951976
55.526244573176186,42972.229405612874,1,17217.34380583222
50.13864203343936,43970.92612402061,0,8336.464131057513
22.760690259064795,31342.466974896033,0,11162.7308847463
23.884268342663166,32502.727738007216,0,9847.976758045408
23.639068123065616,45054.057704136714,0,4237.2848802185035
55.66656061115145,52165.245784617546,1,15084.837914850075
25.369190828873766,63410.58082206207,1,15477.488810524548
42.32207809795246,70207.83786979261,0,9464.76465571377
36.5630539056434,48216.911012031305,0,6826.9370177136725
46.62621532005133,72866.36982152356,0,17189.983998269792
54.736777335408945,72249.73494010649,0,13342.970789816954
53.60557193550927,52295.72037598205,0,18083.382874832772
44.807035627547585,32311.36437351818,1,24643.26154227872
42.145413427740046,48893.022864262726,0,12575.607897471371
38.686410946357455,42896.984162394,0,12677.735915438814
62.81931731182773,63474.714907372174,0,29001.818617280198
35.204293853377536,48494.42979543626,0,5952.2961633323985
31.487022700709733,46373.687939347146,0,16890.94930998037
56.6524056700741,63563.0502488287,0,23041.074148460102
36.70770000822978,36228.630533278105,0,15235.98975084268
62.04392718737796,65135.56636938606,0,25381.081328077355
35.05021336913153,43128.945154395704,1,17725.81201905897
54.50113087787859,59250.387437576166,0,13910.617441336997
20.345668326837476,49746.93261574064,1,19516.693383044396
38.04926976573664,36780.63715065802,0,16952.128726777602
35.847969098312674,45111.048022460636,1,22207.26812937504
60.46729444234801,59048.304880885364,1,23220.799788154323
68.28688096787212,59000.75076822965,0,15976.478702330756
41.965826388033996,59981.20815534657,1,20348.09736369951
60.891486411995416,53241.85961799299,1,27213.633332037563
54.38412444978299,51638.05823046811,0,21162.389662303234
68.30407135851205,57052.84434973538,0,17217.718071302974
60.17764274582689,71009.37548730145,1,25713.33057853247
22.028859430113986,36089.98859093482,0,1470.8792226864998
55.09064956387628,62145.7786907737,1,27157.458296881883
45.84598520196343,72680.04361328245,1,17520.657618095614
18.854675012481014,38679.15330273466,0,11565.127130627407
31.06827385372307,56654.74372719311,1,11132.606256513118
65.93127274139843,79679.1772116305,0,26311.251801612776
66.15519138491115,73349.51129285971,1,27175.165356382055
59.540223930432994,59602.09880543909,1,18961.466188545775
69.05253937045545,70947.34727521386,1,29362.024507015103
59.940351680458654,47096.38990887588,0,13745.900867952665
18.53061773883275,31464.877287916854,0,10600.386463783878
32.967385695678615,40436.94103152012,0,9266.613865384128
19.59245747636367,62202.34993992465,0,1533.490861116883
22.893614374353092,33320.96204462387,0,2998.7378769283196
29.379722481440353,36415.09372810188,0,7365.380325661838
44.18504440892717,41653.31240197376,1,24843.285240725698
62.071664180024925,66633.94970932008,1,28583.445959583118
62.82227132016962,62837.349586773635,0,26967.496284322
50.042496644979416,65888.83809275535,0,24865.559218420713
66.26514883144422,69845.17107649565,1,22563.792850983835
44.00324098269082,38197.72202410473,0,11677.98610015449
64.22987429492649,54042.15944735954,0,16193.79118206856
41.61139332926463,64458.984147390525,0,11410.624054086597
32.41570038593788,44174.867747200886,0,1693.1533052253744
65.65347174122223,74702.65405079124,1,25527.22116323936
38.1726239353012,47589.502488497434,1,10965.647067354434
44.17701365991201,42411.942547070794,1,17905.737579017845
35.100752891595214,44517.76866913054,1,27050.78149304702
52.46755521511795,46553.27965206202,0,12602.113526576248
69.74162370031384,59215.28422613268,0,20843.723190816374
19.32670454096802,41672.60933613648,0,12565.843770853666
64.79209631236928,67512.09905987485,0,21111.08562829088
18.204154963441802,23200.16424917792,0,7423.268357317632
36.939849819602976,48296.2448347105,1,15405.582278951246
26.767553927054742,37517.619607929846,0,7945.882870897769
57.38177259497267,52206.738207898205,1,16896.97572884521
20.63176371937302,41642.72805101728,0,12520.850593423369
46.781217586385054,47886.09006630041,1,10437.394240836571
33.33615895995626,60489.45942844487,0,17571.61942674675
24.95085294096451,54356.04523299286,1,8407.283187765977
58.13454702933732,70885.55645408905,0,23528.501421659632
29.30567538127335,39703.73573573366,1,13062.42101876713
29.63111102685682,35190.56716423518,0,3285.9354811294797
32.303992827171996,46972.29570746716,0,14054.521361579296
48.511871719057424,52752.45219666604,1,24621.457238856965
52.30262844791891,50063.08259972581,0,13276.44070903868
18.91533123246994,27700.321149565352,1,15156.15110484519
30.577221077917095,44873.430846277835,0,-822.635173135548
40.410483810274705,46164.54740261262,1,11095.5700535832
35.26280151238412,54514.87112657225,1,23966.092067477693
63.976874242566076,68639.49763649784,1,23540.97824117342
58.960854006093776,70488.42505727406,0,9529.946674701925
50.54629120801903,42680.190085209135,0,10882.946347914753
35.57820563184607,51799.68589285936,1,12678.607353029744
54.43496193200031,49942.82390366343,0,15051.466119401784
61.86917666798131,48730.44622587981,0,15393.125037146005
48.93117962266731,50179.56744184656,0,15698.85131340892
58.79199627845571,70083.04794057403,0,18419.373791685673
56.95345799278689,54753.545460688605,0,23664.74241981133
47.73034018033675,69519.7166897595,0,18620.78270364165
34.23352727471857,52605.54879256262,0,14395.618390167905
56.78067221606614,54449.431318227296,1,27626.863194508565
28.753411050595535,55977.18981436185,0,9404.557439407385
58.53339401651976,63720.664729402735,1,16769.3580594518
59.83642799141172,50592.62011123879,0,23061.39923256747
60.7515337376594,78963.79322463485,1,25725.89481053593
42.591630490879794,53890.60347630466,0,14604.142485301069
28.008999924061925,44192.46188188588,0,6854.396565349793
23.185627203435573,33037.48690266163,0,4856.59746543539
56.65478502537206,70122.77518876341,1,27576.84621780497
64.08559199555029,67215.55027138822,0,24461.952416936932
51.84359465951915,62214.179132711986,1,25509.25387390832
25.49632314019522,37672.84813483993,0,12831.357468750411
66.61461532291385,71648.3133805576,1,28332.902088937324
69.43330475604462,73834.78831373033,1,26927.75343297274
40.53568771661594,43580.061470496745,1,16588.24526876796
48.9309150422361,40295.55612430814,0,19867.357870585798
58.4158830400862,65021.67211343234,1,21316.739466908308
56.292269082602324,42412.66504524376,0,17349.616390448577
68.32493398053936,65682.62476864747,1,21213.184283201386
23.973920736097025,37514.50932017544,0,5249.739894984697
48.1976930394259,66285.49862760217,1,20087.315631359266
53.980433823000794,53061.77800382832,1,17082.572681347177
64.28511805775884,73215.28874891746,1,29167.811613835016
63.453700641343836,56584.75587704166,1,16609.044458247787
68.85598926518708,74427.90468318964,1,26710.136438261747
44.62807960475931,72917.45524074798,1,21879.901929237567
61.19956507428778,49919.31115348149,1,13177.846238607302
40.21864882262104,53029.6816286196,1,16141.578824768121
39.96032164851368,77467.98498335748,1,22017.360518279198
31.17411495258867,46252.94574532355,0,13003.757531520429
60.54833892499995,60892.05216479646,1,22177.33695847881
69.2623855023028,72516.18222466159,0,24488.5363453303
31.32976987405741,46075.69357797625,0,10326.942046428903
20.91884257709576,23387.16134284235,0,6590.74921007867
60.408206745788384,71526.97712128358,0,20492.608406218802
50.25196273180732,35096.49722725173,0,18195.04041275748
67.90433762865223,59784.252302942696,0,16180.702743947055
31.116439392001517,57632.47718756724,0,9552.42623456554
21.693438216066617,37281.29482160545,0,4722.334666727794
43.60699756505808,44866.533857885,1,16547.06431809045
22.44423319418767,50014.75564875944,0,16621.493494112303
31.613080057340788,37295.39216032653,1,17915.781824149923
24.55084876259675,30053.16718537884,0,2260.037745213025
29.65487334232409,47572.57654609488,0,7685.997495130932
23.519521946712377,39930.52798923028,0,10560.793309647515
67.60311197021883,51364.824843220995,0,14124.565973702014
32.48526109938624,52612.15594964183,0,8131.567610767646
41.0826744716134,55186.213291579035,0,20459.954554351327
64.72781399697956,58766.35683243346,0,15755.320340273325
53.22072257399667,53697.04122574887,0,20787.182717521155
50.13794898921226,59772.9019146977,1,27281.495936966916
54.68928589876353,69248.25714690243,0,14195.37243859813
61.098757369479856,57721.446583646684,0,13542.083349474935
63.63880192829157,68366.28589422723,1,23183.728542675213
51.417262874581375,61360.63360813668,0,10976.377332361819
64.280378284091,70933.26206913526,1,25554.57125624544
45.8406714261248,53313.42770049705,0,13471.217496007732
32.41912452595802,37086.307122315426,0,11995.355696854655
63.76398886195991,57257.00289898026,0,25463.215343454114
46.15658702548053,56506.82817055675,0,18969.425126003378
65.11915455349619,80744.22106056403,1,28544.451893817422
20.088726325430223,35204.166930752326,1,2707.9198933216867
38.67081908014425,57383.283975346116,0,15689.372124075338
67.28586095484835,60362.365970656574,0,28106.547091558074
30.981804823431744,46595.589970577224,0,-4196.692619823512
66.95988479400161,78633.90988963674,1,29702.280662642122
67.602927978721,71444.38980356483,1,24868.231702318364
63.871400339744774,49522.70744246282,1,18477.575797080513
47.31073834485153,47930.61893430986,1,23260.852481961057
51.6408513521932,68382.6391205102,1,30714.963685526316
63.2200839193932,63028.82238598155,0,22823.052666665564
58.34664828423759,47684.92294596016,1,19581.862195135905
50.764880171681405,47192.91563610349,0,10154.918475905848
69.07748920927654,71573.67983174999,0,21696.003993978025
53.655185089352095,66771.69535685235,0,21774.053015463593
68.72506360728357,64541.08481846353,0,18263.85607213443
20.98420067956872,65245.23834914538,1,14269.4490125743
25.22593927859505,50854.49327385391,1,29240.638432296393
41.47585999202551,48303.11929968375,1,23518.743658172105
38.013731965984384,40849.80550199875,1,22438.370335364914
58.702211750565446,49602.26282889231,1,14399.23910270826
26.351929376398594,46530.17789300299,1,11387.460268112716
68.7569493137974,59490.70420776463,1,25073.86848080714
34.38342551356753,63929.15029661801,1,13263.91234294956
40.30403280248829,64815.13443042273,0,22544.306497986403
32.28674168688119,52474.03631841287,0,18756.313502170753
48.12690810098046,42273.49232092127,1,16185.004165367951
21.048692421974366,33802.15748546313,0,16509.54726597861
25.783230289663337,55448.39040224267,1,15680.224614557224
56.78148057777366,52760.0782909358,0,29579.252531593556
27.698030337049804,55070.43250772014,0,11770.079970807157
30.246751480946468,49869.41497082084,0,13917.255544913489
59.23507625769156,60134.71697697765,1,29860.004155083872
22.851661274577186,34397.50250793418,0,14398.249254747901
40.748638784083724,49431.880956794346,1,20646.576183175646
19.199296123855802,41496.127610676886,1,12283.77038861967
36.033984764531,58342.38136527671,0,15611.698589399466
54.34703293575923,48316.160461542066,0,11620.101773925478
22.68537054529587,38714.51684738678,0,9169.194388118432
64.19340059249552,62544.931615570604,0,13546.635617566191
65.29395023291724,69273.75869332027,0,11081.757715513966
23.459499506507026,32645.106378025746,0,8208.544359801195
69.51808669154039,51593.345416898046,0,25374.341333356246
33.47153677656542,53475.419905383205,1,21670.8725538317
22.373286898843514,26007.152299954723,0,6665.811131136134
18.263489953857636,51981.542124550506,0,17585.800694104062
39.24319057972085,48062.33431503135,0,9809.564593214438
50.75011925671812,39899.748805614596,1,9550.835422914972
35.27332099497229,42832.458303451196,1,5427.40355833477
61.50930300468038,64545.88783303256,0,12850.494681260749
55.26352632938261,52304.75228914153,1,25366.30421110182
36.2083996623377,48304.49731941232,1,13898.11624707184
56.184102663647444,65492.83498887659,1,25090.897240903658
66.90536232240099,61430.7778073243,1,32755.56716313251
22.84099192423689,32049.919197457108,0,2272.7054917040577
33.917405928196075,43968.862990379625,0,13572.866143656629
42.09294883406805,65194.87578162663,0,17632.892708254887
43.89548664324796,68798.38677495581,0,11355.246063779658
46.19417353407583,32897.82502761517,0,19299.671835802095
33.632599140009724,57726.57866191963,1,16060.642416446526
52.69750159108215,58850.22795589464,0,14505.758209240848
51.54439418355115,65012.023882977075,1,32368.147317097806
48.04671832612392,48518.476560385665,0,17075.025033096943
23.915609528965582,24275.16966946793,0,11837.091621167401
42.802330336989115,57246.05305496917,0,21059.536030503936
36.52379814944753,38852.1264618966,0,7937.6022787830825
43.53400043158238,37884.07590094266,1,23744.313161679136
65.93705464678135,49784.513498656015,1,20656.39170423352
42.98762984423723,57502.95274627196,0,11624.704296783157
18.727001175654614,40758.02524811928,1,11461.20289840217
40.81951038037481,58234.41540893414,1,15877.019442243603
60.67370536256787,67027.60522624759,0,22948.283758424146
58.56316800734475,55072.24835783472,1,23555.9117129777
44.696283823465414,51643.406172958144,1,16647.475308903333
30.987988668684395,40379.619046516804,0,13608.084804162669
42.18461047155635,48989.02750712326,1,16959.912658091864
47.31251540974596,43983.71032506232,0,12220.522262632043
69.99331479025496,68901.50033387083,1,26132.232415945793
51.49726068880762,66499.83783422137,0,19266.737699514746
54.1017763632559,48884.75788341808,1,22658.069307880087
43.5556154655387,64590.50418678277,1,18353.927600521867
36.43345664069155,49351.94328512519,0,16457.44169384784
60.27355514965471,62547.56733888549,0,17197.49700842121
43.73648086564028,34873.945236744956,0,8959.768253758955
69.7238867581553,46789.32028342031,1,16283.601136136336
41.770269861938296,52326.298558765964,0,18502.576233259362
21.536014749674024,48665.32862115709,1,14235.68619302055
53.4940631286843,50033.22712789263,1,21756.4971310787
20.425355448142177,56913.61672990198,0,15005.447341116214
31.026083038004572,52862.40126154544,0,9104.425575766378
36.39438914455497,39113.78205519763,0,4318.259792060114
56.453146452309035,58535.05989668959,0,17493.038791206858
43.700268173195866,76619.42542383206,1,22941.803937423854
19.489588428133345,27319.154186069616,0,5315.587773431766
50.07619226634795,60320.79552232503,0,23416.00589588294
39.394684346186445,46469.8966458598,0,95.0936952164866
65.93539451828957,70036.66016832991,0,25791.02810998982
43.97724017929224,64661.35655282994,0,19217.35194296257
54.86670758884563,53570.98290730914,0,18614.293697002337
29.381161601136437,55879.70351763996,1,-215.30507535419747
57.570625355645966,80997.34662054258,0,26033.30364953479
55.48967614515096,58407.58544601783,1,16806.523220452546
65.01224884414803,70355.01129701587,0,17499.491006614262
19.75872536939836,33974.95498266644,0,6496.277248195973
41.27003627610746,50827.61122836586,0,15373.858551317953
53.316080942460765,54891.28954414796,0,19349.4853538697
22.94852280417118,49443.62065867155,0,13998.269398297874
39.35141149174345,61722.465103440976,0,18121.79635908537
66.99162335944216,62399.26318854649,1,25902.887011808714
40.66859352633867,65670.52522049856,1,21780.384522605542
69.24104874099284,79920.9987861127,1,21386.541047698604
20.95563117615062,48946.35301987432,1,10330.627503122447
55.327148359326344,52503.30886244589,1,25793.06167648402
48.21284428491001,47988.13397505598,0,18627.429688131007
44.02806321087052,43890.21805853487,0,16813.631530249695
68.48406487722049,73733.69314099185,1,23498.098481260644
24.74182082553869,30253.2283378757,1,17526.147658613787
64.5919454874075,69064.34928481383,1,19018.60176356109
53.944501379103734,46161.15721131074,1,25791.815046263186
31.4677958115809,53969.35910421018,0,10386.141066507747
64.88679557287925,62615.59361374524,1,32659.77050765354
40.32333572877269,63498.053482984615,0,6807.262033725575
60.33982105979968,71584.45631311255,1,33043.430072863805
38.2194988864648,63460.403563253516,1,17182.618487801003
62.248403026528536,75732.3886961554,1,23125.523194862526
51.10471415914253,56988.665419453246,1,21894.003468701816
25.334424946353813,31079.28180893086,0,4689.418606160365
51.782484500415435,45366.01170023393,1,19531.453063594945
27.949927660497377,23106.47853708931,0,4212.502059454135
39.41997665049646,38873.32999096729,0,8266.010674300087
26.855370381105754,44115.921767599364,1,17217.096004483945
19.144838014690166,33975.87719909346,0,2718.7278463298
29.01810005139779,42707.69398160038,0,6233.418233412185
45.89134523365454,57872.82681144128,1,13101.59547914299
43.04117032442199,48479.93258155341,0,10936.573923233043
44.07784896787531,40820.636479811816,1,24455.643590175856
30.87971767922327,44907.52216397731,0,6437.027551727541
53.62838243193768,47829.286348240385,0,11850.438795275368
54.62169091465798,54602.98048753836,0,17354.245964093112
36.61432692910261,61734.93310878134,0,11642.376527701022
63.82084460065707,59205.36925936678,0,29825.47801281634
51.489207265048485,73454.1791660017,0,16830.619546228583
55.078042313448854,71855.38102610412,0,19877.23829638704
32.42167573282485,40417.784780621994,0,15244.95754862378
18.031805028090528,27904.664849887507,0,11019.716819921108
62.999531829309696,60974.224295452914,0,19863.766703194124
60.76606799815004,71916.31163304391,0,18539.207329504396
24.405978178227173,37301.080026826705,0,18731.44632022439
37.45346701772794,57807.636491485355,1,17772.65567612279
52.38964403620629,68279.22190946403,1,20097.40047604526
51.90976457537386,48214.625784060874,0,11974.170552010768
62.73821741004494,54608.5978221366,1,14374.487250688868
25.293944405042286,49773.592523791216,1,19144.226894573396
40.356866884826175,51696.90893882879,0,1500.7222853439816
23.05566973217409,34667.21960065025,1,13049.241701975237
38.25895291880866,45607.671978208455,0,11188.254610225653
18.78558717056063,38687.59805800612,0,18825.703201069977
64.7101993857266,46706.555443308695,0,8454.439277908057
45.40628783509142,60359.57498237266,1,15611.698630333765
62.18971756172239,56307.93689146928,0,17388.25490808316
21.115044452174914,12720.35998810647,0,4507.398201899787
29.827821744591873,44675.201189201405,0,7685.361513788291
31.487759751501393,38328.16728681562,0,9725.429131971003
38.10795772121698,65942.20078363526,0,7917.997978258215
