instrument,treatment,outcome
0,0.23893946804802568,-0.19497947751660016
1,1.098755153439062,3.2353970828969847
1,0.5907208308307917,2.013429867757908
1,0.726186419862498,2.580723816160289
1,1.2817474998486906,4.0255272725363085
0,-0.35242575536202847,-1.2902322795346193
0,-0.300826214444562,-0.9595585465295837
1,0.45225815945034586,0.8031279938002456
1,1.2826627996116406,4.161212389841486
0,0.6461468734423538,1.7173123924129394
1,0.002054882768190436,0.18672558650204132
0,0.5031203736558184,2.510164164350008
1,1.109454153173642,2.6190035498785056
1,1.4767974052249138,5.0270875965852255
1,0.8925540160631897,2.710872228074942
0,-0.022130060139288345,1.95480341916289
1,1.2726083432858295,3.601524701393979
1,1.0494518957508827,3.8435202704037144
0,1.1224492070743632,3.3827010729790667
0,0.47935392248091396,0.04975725912924811
1,0.7767739882119576,1.8096328691167287
0,-0.5870521901880856,-0.8806854651358633
0,-0.2904585885970592,-1.3040702263994506
0,-0.717977489014008,-4.374188781881638
1,0.5924689819695683,1.746003928984201
1,1.1630337966164226,2.3967650918982573
1,0.6981644557597422,2.226311099875945
0,0.5108626343800363,3.083734984538127
1,0.8687868667195067,3.3758179109614233
1,0.4984538551229951,3.032017394108963
1,0.7438125775849819,1.6699257113104542
0,0.23604834552754805,0.5649787029471119
1,0.7696116992318079,1.2643989008876444
0,0.07534211442595698,-0.4580171017622241
0,-0.3845250537933532,-2.08045999366624
1,0.48351186737889196,0.1438126329247187
1,1.8292303980773221,6.853547819563307
0,0.6142332452117713,-0.24926055939110858
1,-0.036920448404857975,1.2593775595899828
0,-1.1834844787531809,-2.304394511339311
1,0.738096210724361,2.714081307652081
0,0.4467364472129951,0.225702073544916
0,-0.2599709187111036,-2.362087867576518
1,1.210829364098969,3.0840844110333423
1,0.729827282503542,2.81460230385055
1,0.6184693601365125,1.858471717850212
1,1.0780575880875907,2.1906732691680144
1,0.4340621035488655,2.450391095303087
1,0.5566468390981734,3.354323845476058
0,0.3350836310652315,0.778651729181097
0,-0.015697968533012124,0.062242997998309346
0,0.9543881366888681,1.3543157264371086
0,0.3469127064280092,0.6263514031749926
1,1.0144069141663807,3.553660720500136
0,-0.024752323032534076,0.2805995711601753
0,0.4373773383548031,0.8044641658547026
0,-0.1613038864008231,-0.7581551676789162
1,0.8411888755997575,2.076355890254721
0,-0.45814652350228013,-1.6529042842252255
0,0.5197206961152958,1.9823968908640142
1,0.8453023486308959,0.5683699605235653
1,1.6912565318489383,4.999420080738893
0,1.196149191834879,3.9384231111303265
1,1.0816597257165737,2.6744944915086437
0,0.03421265560395172,-0.3766950771530263
1,0.22696774393721558,0.23050879099619725
0,0.45237490162941213,0.8780747313510764
1,0.8051422819476142,2.421310623693216
1,0.969017419577231,3.0360550167454767
1,1.5648936937281217,2.5941667649505655
0,-0.4122116443316734,-0.583754561522732
1,0.23784791575933167,0.4235448629310359
0,-0.11821296918534006,1.5783242679125138
1,1.1106005748759116,2.1401531857290266
1,0.977433620107244,2.0649863515674003
1,0.2521557441521137,0.5535582538730801
1,1.0782764503512412,3.648054800739759
1,0.0993935905533685,-1.6525865557113961
1,0.28112916282557115,0.014287436360606698
0,-0.057728658594594695,0.4181341847900593
0,-0.27671562298760993,-1.7782708153953721
1,1.1449297443254673,4.804815609352629
1,0.8431892415005472,2.075684125652569
1,1.5827805888136302,3.8489685650989935
1,0.5764073173227928,2.339466209757898
1,0.6388989244796283,3.524314160263331
1,1.3051913045308816,4.331970172336542
0,-0.045460401561897804,1.124048194537565
1,1.447002623853773,6.017643212198282
0,0.2704141051922458,-0.11061636435084088
0,-1.1763932349426796,-2.5907883707684523
0,0.5887852070747319,0.24288511192064832
1,1.1563634065599042,3.8939927514660977
0,0.4756663030552724,1.355681018650998
1,-0.2554891892726291,0.476482635224175
1,0.36850501936447616,2.2777665710782697
1,0.40564758322161504,1.7867261001992474
1,0.2794393162198038,1.1367458481422297
1,1.570961265946969,5.221252474562857
0,-0.0058839189118169745,0.04411911464109464
0,-0.018280471314585326,-0.11603715505165965
1,0.9760041551578893,4.37059063772611
0,0.2846508339446909,2.4168423215122488
1,-0.9674463553129149,-3.043998263640952
1,0.37682123142531826,1.3681000972866995
0,-0.7063942888956384,-2.037527641914141
1,0.9001530465774098,1.088760697795035
1,0.5555537928329762,1.330225800886922
0,0.00769378225063433,1.6227855478000062
