treatment,outcome,latent,selected
0,-0.49760156973233105,-0.45767699298843306,1
1,2.765673357152268,1.0714759302545598,1
0,-2.02775276956669,-1.1097501278882742,0
1,2.102658842136682,0.32324718753356224,1
0,-2.1157573774882397,-1.5475697941363111,0
1,2.319767893321456,0.20394385751599503,1
1,1.8649722626526017,0.19298964177292946,1
1,4.232270698985188,1.6764549619146625,1
0,-0.7630408598078465,-1.5649738934417794,1
0,-0.2611964893478595,-0.6008871758538126,1
1,2.047169335582484,0.8226824265741438,1
1,3.0879152558368275,0.33531725639730775,1
1,2.9681652765243856,0.18030505133750305,1
0,-0.9467404473045689,-0.9561357029585392,0
0,0.07064473207633681,-0.5908183480914292,1
1,2.969203439199917,1.2450410082232566,1
0,-0.9846321611787227,-0.051509193753927957,0
1,1.9952174768336763,0.3753596961444733,1
0,0.749462104245899,-0.115188328776479,1
0,-1.9286254770555018,-1.1830855152497652,0
1,2.933571067040744,0.9338104260749966,1
1,2.520304331202602,0.5032323845324963,1
1,4.049149715383283,2.305636837367189,1
0,-1.2373421795691026,-1.015581379650545,0
1,2.858697488318582,0.8225729212004805,1
0,-1.5926251370043647,-1.3115439660370012,0
0,-0.5536826809108879,0.15734656767307767,1
1,3.0840225605348928,0.9765065890631646,1
0,-1.5354518248740008,-2.072135116096487,0
0,0.22985378508510268,-0.20493247424160788,1
0,-0.9680774677375259,-0.5632097340426202,0
0,-1.3275712559839596,-0.7019572982951218,0
1,2.243118711181965,0.3852126522593543,1
1,3.9045814613204275,1.1206857064225955,1
0,0.18952032425061757,-0.13327871522915521,1
1,2.557468765957137,0.20548642756001975,1
1,2.559237228951995,0.11430875305924776,1
1,2.2121867876157078,0.0018035063564141765,1
0,-1.0290383639053169,-1.0893426377121063,0
1,3.439598050046877,1.1084446017228928,1
0,0.022112316049826164,0.295195368158836,1
1,1.6876499843194175,0.39488149000257766,1
0,-0.4450111617134206,-0.8065096290255822,1
0,0.159648654885372,-0.4592203979892406,1
0,-0.7352501673887941,-0.1761341977107784,1
0,-1.1231639522409016,-1.5341246934488517,0
0,-0.8476514685035834,-1.6880343251976784,1
0,-0.6018710315171284,-0.6007479306385679,1
1,2.113519674071517,0.5225207664423902,1
0,-0.5916280531665632,-0.653137389929941,1
0,-1.2940721816910643,-1.0188051975907135,0
0,-1.123050708215871,-0.8146856532376702,0
0,-0.23875038950954133,-0.4553424231453126,1
0,-1.1557237003350513,-0.35385896282010376,0
1,3.443556990960443,2.1655214522065567,1
1,3.0642660686742893,1.0546206284873183,1
1,3.0136198428255123,1.024774112281728,1
1,3.3403576527933496,1.1685803642733814,1
0,-0.06120817509235521,-0.9988208693340495,1
0,-1.1701075969493286,-1.2223646149872391,0
0,-0.8077842163666595,-1.1068702915340567,1
1,2.8467396655305217,1.3345061333378379,1
0,-0.16322295712422258,-0.547191788882491,1
0,-1.5145516147946256,-1.251356182239287,0
0,-0.39528578392926667,-0.430996200219813,1
0,-0.2930298442492079,-0.23860553171462742,1
1,2.7849003911515773,0.26841327369456214,1
1,1.5959627435245431,0.250951020712043,1
0,-1.9697998811810278,-0.8281805638735081,0
1,2.578940043969749,0.6856563925137109,1
0,-0.40492790529759604,-0.6391935337501581,1
1,1.919858351198707,-0.15627633670504304,1
1,3.3028761892103105,0.686774070503355,1
0,-0.4231350668545072,-0.6418214039443414,1
0,-0.8512755895110675,-0.5693514235811376,1
1,1.4289579726232908,0.591668049693131,1
0,-0.9763892937026286,-0.8577331766050195,0
0,0.12918747752482834,-0.38479202360407067,1
1,2.359718286709335,0.5557421780428925,1
1,4.068252573274857,2.054092441435975,1
1,2.816084631916101,0.6054045047627467,1
1,1.9649935758651038,0.47263976299001165,1
1,2.8424195319921384,0.5308015836727297,1
0,-0.2546293790661964,-1.0731902740670494,1
1,2.0291900627332047,0.115596738679908,1
1,1.4057013007474475,-0.029766488336401747,1
1,2.2882840268617692,0.32158454037275613,1
0,-0.9956840018285635,0.11650805247587083,0
1,2.5481513094054207,0.37969967741711275,1
0,-0.08533000607491231,-0.3114671948992017,1
1,2.8964270642945737,0.058608917371792725,1
0,-1.3248259623403047,-1.227828566056992,0
0,-0.11566460892967878,-0.31990727800291385,1
1,2.960189496983693,1.3908335481766436,1
1,2.1405947793657165,0.3188083396282559,1
0,-0.7835137557141759,-0.020921037383076883,1
1,3.798728465612729,1.8961232762543467,1
0,-1.5134895550603615,-1.3608349783010791,0
0,-0.9598556724017717,-1.1094555554462198,0
1,3.400912971109953,1.7127114112762727,1
0,0.08763361153647978,0.04596093604893383,1
0,-0.4092730640936266,-0.24258303628979377,1
0,-1.3649540192454004,-1.1992043250956432,0
1,2.487877429376527,0.44769626639501187,1
1,2.5647213406859675,0.5444598695274623,1
0,-0.7139073413090768,-1.0944943608348963,1
0,-0.2005971026153457,-0.14027558555042832,1
0,-0.5104585065945675,-0.33551583203306606,1
1,2.165573423875158,0.25597714641877106,1
0,-1.47658230064114,-1.1192502422206438,0
1,3.0719919077298217,1.2519474545131573,1
1,3.9314031381342196,0.9158237815976042,1
0,-0.8195149390807497,-0.36317555873281615,1
0,-0.3557468785780259,-0.2164187116383712,1
0,-0.33016648191246123,-0.13642215027761603,1
0,-0.9018943591287031,-0.7783085530065034,1
0,-0.6090490726742332,-0.4434294182350357,1
0,-0.13065031706410918,-0.27027036767460905,1
1,2.757780820011231,1.612868370707128,1
1,3.465204044596439,0.9466183083304367,1
1,3.250946107157722,0.9346547073366236,1
1,1.7484898199728227,0.3699256130043903,1
0,-2.2518656454074355,-1.1173270089312346,0
1,1.4699728223519202,-0.041491104577379236,1
1,2.849155228899819,0.9704884596133801,1
0,0.031881319978099176,-1.2582646293672883,1
1,2.908181689360401,0.6365532068732643,1
1,3.418814400672038,2.322609225262766,1
1,2.7169888935392597,1.0618166459897318,1
1,3.387422917425496,1.4140291355619874,1
1,2.345180527591209,0.2183387504421607,1
1,2.3105575186097784,0.9679319487649898,1
0,-0.7853483283425663,-0.7178532143540356,1
1,2.437044243535956,0.7958638123412265,1
1,2.102508852759605,0.6543881340607632,1
1,2.41970899738714,0.2899111740376629,1
1,3.702946006439909,1.3160074197184983,1
0,-0.118264199366579,-0.5387848378473886,1
0,0.1001356590932759,-0.18705751647366212,1
1,1.8467772747881648,0.0954620413582963,1
0,-0.6723360903576476,-1.0296109710894006,1
0,0.3814591628523918,0.22693194380024787,1
0,-1.6519594714778405,-1.718930412953847,0
1,2.7411079735773103,1.0469545344282092,1
1,1.7981993028952015,0.046637366565965746,1
0,-0.4839494358414863,-0.5208929039037633,1
0,0.3855636211976292,-0.8343736122951215,1
0,-0.08395778957349251,-0.23457902961918758,1
1,2.3826654596472707,0.6882597107724135,1
1,2.1315442562528393,0.5477389787375606,1
0,-0.9514212536065623,-0.7055379472784609,0
0,0.24260705114689873,-0.8460396726276342,1
1,2.4572703833466663,0.6568987063196474,1
0,-0.26891213730988694,-0.7223474046150294,1
1,1.8719456513438253,0.05990977407950356,1
0,0.2543469131640914,0.12375464252427706,1
1,2.7079347687310995,0.3120621317267384,1
1,2.5723190052769094,0.8582704301818718,1
0,-1.5835187639437076,-1.2629629368673227,0
0,-1.0817244780328228,-1.9111593252604877,0
0,-0.07515083378045329,-0.5674472812283516,1
1,4.19686456717755,1.801528407832186,1
1,4.415812246648835,2.0221741000873785,1
1,4.06096487972142,1.8311771355658875,1
1,2.8159065388268427,-0.1929813677606896,1
0,-1.7601609310462505,-1.7821150819848288,0
0,-2.054407918051381,-2.343039101651841,0
0,-1.3394946258464175,-0.6140381615494112,0
0,-0.6105539734449806,-0.19807363014936016,1
1,2.7002159011384386,1.3006254010559588,1
1,3.50483725130052,0.8678054595424457,1
1,0.9511350029812455,0.2274050789916206,1
0,-1.090999782317503,-0.8898447709411417,0
0,-2.457632859575202,-0.9607795582448903,0
1,1.8384837393304903,0.2541276870714354,1
1,2.4515765039737936,0.6970509788397266,1
0,1.0843168091426065,0.39188126224558456,1
0,-0.8362839899959262,-1.0345979596066548,1
1,2.2340968671276027,0.650667628792086,1
1,2.9588928269673245,0.4259109671014113,1
0,-1.0617502789252995,-1.0706664061901783,0
0,-0.7655375409466295,-0.7843209703002557,1
1,2.0871602206755706,0.6884959745615665,1
0,-0.7295143920974605,-0.23450753514589096,1
1,3.176598651663695,1.5891473016364572,1
1,2.524359912641671,0.5011292760645764,1
0,-0.4476883246989317,-0.48663118818926915,1
0,0.7618407313710901,-0.01020560039093268,1
1,2.2559109766066356,0.06338339263771817,1
0,-2.082173160077764,-0.72839031324171,0
0,-0.7812672042417814,-0.9125881981776266,1
1,1.9763817157257328,0.7013898938094993,1
1,2.3622878347363274,0.8452732970420956,1
1,2.197696733689794,0.6037814695529586,1
1,3.183648932567651,1.5153180943238018,1
0,-1.2293479320317533,-0.5417732360116019,0
1,3.7760117677972738,1.6742707660711302,1
0,-1.6063222610996324,-0.9009211185541528,0
0,-0.8343517597435693,-1.0126855633684928,1
0,-0.6414733436184354,-1.7599588821492502,1
0,-1.110474843293849,-0.44579531382681703,0
0,-0.6459774889990647,-0.5037223368294537,1
1,1.2642085989984155,0.5259372802546505,1
1,2.093423295135384,0.24389094162045094,1
0,-0.8716147947033948,-1.1929733710191368,1
0,-0.032406622747183866,-0.39272623842581755,1
1,1.6672198440543629,-0.37146202108768545,1
0,-1.3313505345824048,-1.7759822469618927,0
0,0.2920805409580264,-0.9809467270133695,1
0,0.0853387131047103,-0.7708136306140894,1
1,3.172364555116128,1.4336250198209464,1
1,1.4658987227239835,0.19145071595735258,1
1,2.4590930456605977,0.6621687539474996,1
0,-1.972126879957886,-1.498635497149212,0
1,3.4198882569463085,1.1942144830139918,1
1,2.710505293309344,1.3011020630240928,1
0,-2.034756183439797,-1.998344967144626,0
0,-0.28630969664769296,-0.7053167239158482,1
1,2.445417636606922,0.49576557301551033,1
1,2.171231542164284,0.6443884535381822,1
0,-0.09108770169437586,-0.6784947304872218,1
0,-1.2449899354305665,-0.3054994630536529,0
0,-0.7612785889838745,-0.5973810610451429,1
1,2.0895880352554523,0.11041804694611956,1
1,3.2051328606617284,1.1971785314619128,1
0,-0.680794129102164,-0.7710421571412046,1
1,3.3060404076731604,1.000820497768414,1
0,-0.7993757918695631,-0.7816720723468876,1
0,-1.0316563535687246,-0.8476272124968842,0
1,2.6147999460133655,0.8185946183432132,1
1,2.6161784769884395,0.9219363780076167,1
1,3.245181598926087,0.8514099367626543,1
0,-1.6390616479563984,-1.3157974082181412,0
0,-0.042565423567928584,-0.46595097807205077,1
1,2.832488133133257,0.8229885920033214,1
1,1.7809144371358299,0.04154184056389461,1
0,-0.764489238325397,-1.0736928461974642,1
1,2.0945909767638824,0.4583179391254417,1
0,-0.3957152386273638,-0.7148072589914702,1
1,3.900887908988104,1.7945248483922118,1
1,3.2466791178722985,1.5448414624182587,1
1,2.868414834022847,0.6040974263555674,1
1,3.6343015676140933,1.3610067047697736,1
1,2.6435511530283597,0.0647913501233811,1
1,3.248511000579664,0.7654374943750158,1
1,3.7233573056652163,1.477720295302075,1
1,1.681703206189931,0.2454986817943127,1
0,0.9691063225727448,-0.25518717151428366,1
0,-2.406430063713021,-1.7046219581771158,0
0,0.3914980614196605,-0.08313352572149399,1
1,3.0390650930054606,0.8234231845623112,1
1,2.3585622413270726,0.9456334275676296,1
1,2.4422145962791606,0.5043650657184098,1
0,-0.5806755380845599,-0.5412990949622398,1
0,-1.3240302110423288,-1.9768215689475905,0
0,-0.8518705481448409,-0.4952150980047351,1
0,-0.4353173742661284,-0.3043448710539514,1
0,-1.4809637697006457,-0.3129289671900141,0
1,3.485937753539713,0.6185563569779244,1
1,3.450442289504804,1.9856764110148395,1
0,0.28698463396068047,0.12352920184109302,1
0,-0.26743570401739364,-0.21673178915646166,1
0,-0.3082222963957628,-0.25922181300409286,1
1,2.529315759343152,0.12438476690771437,1
0,0.007337469803418317,-0.828293760348399,1
1,2.245945393717051,0.12019855874605508,1
1,2.7783513451470627,0.4508123363317998,1
1,2.3741318319380085,0.20968606357448813,1
1,2.9663076459700943,0.4575419340047812,1
1,2.202289419605372,0.4337476093485353,1
0,-1.2342014050382368,-1.7718966822464437,0
1,3.192120091219095,0.6368701583954032,1
0,-0.12974634132099871,-0.6710148456624536,1
0,-1.425913096672196,-1.095839163003958,0
0,-1.1886206449735917,-1.1044518278549962,0
1,2.5532751048627467,0.4335416104725293,1
0,-0.9079959496393558,-0.22257492722485292,0
0,-0.8845086799424031,-1.6819687839854105,1
1,2.4718995484411956,0.4780378151922834,1
0,-1.2976441869964663,-1.439608130798827,0
0,-0.1486808613453906,0.13982135851821087,1
1,1.5750601459895428,0.23849892567305414,1
1,2.5835621389576593,0.8855770816950449,1
1,3.8912868802836456,1.7816847864668515,1
0,-1.0279619195236949,-1.3646763259005417,0
0,0.02842191423831064,-0.05247385606304944,1
0,-0.10297328692324204,-0.27633529504421733,1
1,2.2652364986202738,0.43374968596096225,1
1,2.4637930540563326,0.21566877093361872,1
0,0.38887019045633353,-0.35254624273662016,1
0,-0.08850746739136212,-0.44090218861085556,1
0,-0.7116799110575776,-1.1164508551840477,1
1,3.134869782059825,0.9878615824065096,1
1,1.7076266467997283,0.45920418159952936,1
1,2.3954349324795157,0.9177681977951373,1
0,-0.08295823614359202,-0.3103961364755137,1
0,-0.6623049946744733,-0.6568354686944304,1
0,-0.8583936233928138,-1.0783150666292278,1
1,3.197129292662696,0.3589175837406595,1
0,-0.6767752249135678,-1.0397932245282346,1
1,4.478106171837961,1.8486630689665502,1
0,-1.2603018863580755,-1.3076425810934404,0
1,1.8700522804702817,0.2736601192125019,1
1,3.537921627606616,1.5668547072137862,1
1,2.19671385240424,0.599089759263809,1
1,2.954821190878003,0.17567371249177932,1
0,-0.5732881086941608,-0.9684836469618956,1
0,-1.121512940253564,-1.381769188567704,0
0,1.3880217100316377,0.7700501089175859,1
1,2.4961190335133336,1.5061472407749465,1
0,-0.14478101480684158,-0.43884999047817147,1
0,-1.7943843997685376,-1.139061507616351,0
0,-2.461797279781849,-2.4581694305490185,0
0,-1.1366186398961449,-0.9807648436625377,0
0,0.21721146354943377,-0.11365684249904019,1
1,3.713216885317212,1.5991232408367342,1
1,3.345692279038863,0.6731336922329685,1
1,2.0041368242404465,0.305085404706753,1
0,-0.04556246648448903,-0.40011966130113097,1
0,-0.5020541088065403,-0.5831657172559563,1
1,2.588002462472187,1.4056475975079636,1
0,-0.25856968850312684,0.20073854075838948,1
0,-2.1775397086821062,-2.102600691921022,0
0,-0.11739342295137889,-0.6735396478972429,1
0,-0.6263545029930695,-0.8582160317716268,1
0,-1.130014421117822,-0.5462640091774649,0
1,2.492752546261505,0.5629106602850852,1
0,0.9014583426022659,-0.10744488179424941,1
0,-0.021253739583233067,-0.07686540700366203,1
1,3.1498103737890393,1.3134731613252366,1
0,-0.4505912694085782,-0.6964610897866884,1
1,4.245896065678335,1.8641995258873496,1
0,-0.8993917651111156,-0.6713075913710861,1
0,0.3404855837982899,0.08919819661257138,1
0,-0.44564834373817186,-0.28120359540276724,1
1,2.4830829344156804,0.1234191335009612,1
1,2.529438574058771,0.4445919950731292,1
1,2.674819153615323,0.43383524008887675,1
0,-1.1327091037043322,-0.75311733062058,0
0,-1.5335578694840004,-1.1229146774475707,0
1,4.975920443235408,2.5031717909057107,1
0,-0.5236825302932999,-0.4839843396005531,1
1,2.8417298097216674,0.6992124386719866,1
0,-1.7608390240664566,-1.6076413105231968,0
1,2.169750667102145,-0.2796127199046768,1
1,1.5688956260027282,-0.12719938398244293,1
1,2.4050144499773913,0.4728150699278325,1
0,-2.329457734640373,-2.722454140991939,0
0,0.7526244626604636,0.16614061307833064,1
0,-1.4116211008812345,-1.1497414553678929,0
0,1.3041877021728654,0.32434571119492384,1
0,-0.8797083499913547,-1.036329196838163,1
0,-1.37694682682995,-0.8554826959255813,0
1,1.9108984139017158,-0.27362761039326816,1
0,-1.2438290768449243,-1.0523294696031953,0
0,-0.2585002031437663,-0.47553444673535483,1
0,-1.2148038923734843,-1.1933757685433153,0
0,-1.796033606603655,-1.8331704516987275,0
1,2.5621603641362865,1.0179570524293595,1
0,-0.8010180774657483,-1.2960486928239283,1
0,-0.7567445711834996,-0.17868088760798354,1
1,2.1985086337912874,0.7528910814937849,1
0,-0.43126392794229984,-0.6149441025160431,1
0,-0.023743776156553098,-0.8251658997455379,1
1,2.049941540135218,0.22623808866742148,1
1,3.468419984079135,1.117933822727152,1
0,-0.6326451766546962,-1.1693152650864689,1
0,0.25719438662959565,-0.15014783201743892,1
0,-1.8880987395541682,-1.7324945949673274,0
0,-0.9387243622792273,-0.39320100368219,0
1,0.930430901702398,0.034204684538075444,1
0,-0.9860448914862623,-0.8546246417550657,0
0,0.13205185045585588,-0.45699183382523145,1
0,-1.970309760688417,-1.40822676830745,0
0,0.42718353514087637,0.0770786113814936,1
1,2.5806179838572136,1.0556942488831496,1
0,-1.0441075815770444,-1.0971438697704636,0
0,-0.26877595947487387,-0.6226717665523829,1
1,2.172798528034968,0.5025462464541818,1
1,3.2973330596711934,1.2120907193227362,1
