A,B,C,D
1.5427487877357553,0.6618810221010967,0.40155583806753714,0.6958018037796594
-1.4080892472263937,-1.1202023583865668,-2.003711004136213,-0.0802193067430984
1.016356831603006,0.3037924233804289,-0.1285104848433588,0.6164439011719518
1.7955704027791475,1.8009024705628294,0.3745694605918548,0.2910856996144062
0.02946571864601922,-0.13431366049197002,-0.3055344461351465,-0.2512785848199429
-1.4527012227897205,-0.5205263288133879,-0.7582036946830869,-0.17139955526062187
0.828652592724934,-0.4147721286354007,0.3174140462821008,-0.3708100469959362
1.0538579686517502,-0.024289650333356616,0.1571417653022215,0.025109216495752554
-0.13920816432590252,0.39673772264804924,0.35190117996752596,0.3855780057234595
-1.1907234558638244,0.23865249134053246,-0.20471895667596293,-0.12009256555446535
0.9818720840361634,0.6016413406623438,0.018556558600694828,0.2642653641694743
-0.7688088656217581,-0.5374125625057118,-1.2887445376092512,-0.9129649015068546
0.39734672653887076,0.44675417871384004,0.5897466893952301,0.029131613774643267
1.558166355012946,-0.5196340806029023,1.0828477667699763,-1.075119749744649
-1.6587980969520193,-0.7148383767169882,0.4841177260686069,-0.3706546781838473
0.9077639979692533,-0.069173301069124,0.7123872295804369,-0.1381150828207495
-0.20658203031980055,0.2937554759521207,0.7842851872569392,-0.2816443204530421
-0.1806532839845751,-1.1864760960827596,-0.29805657160900884,0.18074424676476775
0.5143164345328268,-0.05702977068822679,0.28248771487966307,-0.1569236039363565
-0.7713840314141572,-0.4061799347610761,-0.3383866714329136,-0.10043148881683558
-1.175019136928643,-0.9684051599422985,-0.7927726270659444,-0.9003596783881103
-1.7841947720306777,-1.0798395861094099,-0.6636559883383999,-0.855077762034296
1.2317627094192147,1.0680985300478614,0.5364696841625471,0.8030658534529848
-0.37167218510896366,-0.19808409981311081,-0.2644565212515294,-0.2849759847913103
0.569940412357366,-0.18032019630360446,-0.4901290962964263,-0.1065404393380287
-0.48503207488165506,0.22768399556306826,0.1830273102931853,0.5400227050145732
-1.1617605033749558,-0.45538981715189675,-1.0102328484464962,-0.5322469800505643
0.6523126099391396,0.4724000447620682,0.40152629612667556,-0.3826405647617024
