feature,treatment,outcome
-1.2494948864262096,0,-1.062036469250546
0.35944324358372826,0,0.8684804929451405
0.42158970013564595,0,0.2456884623683039
-3.252029432671587,0,-3.203378017990664
-1.6148367715444396,0,-2.2280556538692045
-0.4608112067171354,0,-0.5092541709862931
-2.5841279189392345,0,-2.9571129737675057
-1.3380512762574128,1,0.5818135745544513
0.12287856012666667,0,0.008372523817681957
-0.08848365209126821,0,-0.24570359109827575
0.30265443064427217,1,3.3564329306093588
0.4492209787288519,1,3.3329933050848153
-1.6818295669796135,1,1.026241623791258
-1.2848482634126392,1,1.6126812203359895
0.76136618951205,1,3.471017514150984
1.52433024100268,1,3.5131415739475935
-0.9674080488622125,0,-1.0298628513818067
0.2589055940969569,0,0.3766057193572468
0.8070828933138953,1,2.7017404339561883
0.23755561718928486,1,1.717532926473059
-0.248766305420981,1,1.8995363223525261
-0.6406499944489928,0,-1.4237105362256584
1.9852692047655414,1,4.054090024993721
0.09620904152697465,1,1.5988225989889024
0.38894203121727455,0,0.34842259603192427
0.32432008074691177,0,0.41992180201647944
-0.8124184070008121,0,-0.9888451427022216
0.05082102331430527,1,1.2305655918789777
-0.32224268787810184,0,-0.9162521046028603
-0.3401475911688847,0,-0.11102578032885962
0.3169591410187639,1,2.0382380440953205
-0.9156429732353404,0,-0.6352180968431421
-1.2047884208037478,1,0.8000622250120364
0.5027250604054202,0,0.4038091148501815
-0.5316105926286702,1,1.6422112014320935
-0.34501572027673644,1,1.3175357437758588
-1.9287965526766615,1,0.2714009063598809
0.9630827821766339,0,0.7533292409364545
0.5240162119156936,1,3.792158991435411
0.7080687853118298,1,2.141100976743788
0.38732562039774426,1,2.208701305365723
-1.5159569536902644,0,-1.6744104521665417
0.2289989646791519,0,-0.446933815851283
-0.6091335023449491,0,-0.24622720779568608
-0.9628571052335393,0,-1.1772191457738308
0.5000482414457211,0,-0.689840869391846
1.6585089167526792,1,4.0060732025253465
1.4933394189563414,0,1.1752550282799135
0.6221450185106159,1,2.5696943070507325
-0.030228159459196623,1,2.3081831304687324
-0.2155423209189128,1,1.6021043865700297
-0.904503586443227,1,0.9090480938534795
-0.2697331837066766,0,0.9626178084544057
0.9085239595881444,0,-0.1683489144793172
1.8231391320249368,1,3.1801563887102144
-0.816481306964039,0,-1.3625117744267612
-1.995013484671699,0,-1.100502114217194
-0.5308739961123049,0,-0.8531806491333294
0.9039541128711349,1,3.02405855029397
2.0722772906590694,1,3.835238189197908
1.310041206656804,1,3.6116413778222474
1.285285212378378,1,3.278928438522631
-0.8495603536747401,0,-0.7230107555749542
-0.8213893735490082,0,-0.17776618789741794
-1.3238096372662078,1,0.8963251861582747
-0.6654797361254308,0,-1.0330134248535616
0.9140977834111654,1,3.0701313079554526
1.6244871869349258,1,4.833813561108869
0.34551727128286236,1,2.6280025057847416
-0.25512096000991846,0,-0.1791661325204174
-1.0667248176734219,0,-1.7520012940537724
-0.1125151560132924,1,2.2496941093191847
0.20312632765055458,0,0.6392397677414142
-1.4630720727731958,0,-1.3067104993795458
0.9214729285067887,1,2.9785199880536877
-0.4239139963086594,0,0.992355844278308
0.8614158411012005,1,3.2891297156634036
-0.010919962050984229,0,0.6090941688704975
0.29721669288730695,0,0.3306577700982176
-0.7019492100813076,0,-0.7677464191003355
-0.3446152858154494,1,1.9714342530356213
0.6420421233619568,1,2.575770692260491
-0.13149823473837388,1,1.8432847729225772
-1.1049740156971692,0,-0.8733711747599883
0.11157405505227999,0,-0.14483086775638568
0.3856750168384012,0,0.4958796243682098
1.3728885256720307,1,3.4129305989350565
1.1525532686594717,1,3.6360660873864883
-0.06463554635386828,0,-0.37029271542990505
-0.5473351646642455,1,0.4526988826970244
-0.22830139936169067,1,1.6163811405669717
-0.5237335073779237,0,-0.3250904960155502
0.5061612257039468,1,2.9882149542840653
1.04166512261565,1,2.6952436212297424
1.239834359294089,1,3.5108842891155336
-0.412206452497665,1,2.1553707303113514
-0.5120263994141184,1,1.8635989321386266
-0.42039442455863074,0,-0.8157119762815048
-1.9320369500861594,0,-2.2736501375048435
-1.2028123585469186,1,1.0146893662904037
-0.03455300593868357,0,0.7781171501238663
0.3792717404439695,1,2.38635432013518
0.49117305788254606,1,2.408509198217759
-0.7804944218705347,0,-1.465303154426993
-0.4911101478193538,1,1.326746412268546
-0.2695038066394608,0,-0.6271228835983547
-0.38112589883555925,0,-0.36752621174410466
0.688017720664664,1,1.9316057241970803
-1.3081741099619286,0,-1.4724693371587834
-1.149295605042942,0,-1.653762777923535
-0.29843529564744625,1,2.171679357271978
-1.3656037033376744,0,-1.795189882275916
-1.9004702789566612,0,-2.1866448977815325
-1.4934771596197547,0,-1.3524138966424506
-0.24271458844876684,1,1.5304276227992708
0.6305308163254753,1,3.810257127568637
0.651366534392826,1,3.116624113032537
1.5879154325390914,0,1.5965187216962005
