confounder,treatment,outcome
0.697586970339199,1,2.5017360444038474
-0.8360916702196265,0,-3.581380799416496
0.3080099022173409,1,2.5865028005637885
-1.3028447635247453,0,-0.6333450479672906
0.452067838259671,1,2.8683869146423455
-0.3559740843858328,0,-0.10281264971815196
0.029190503935567446,1,2.130826314026237
0.6979740301300975,0,1.792994730142595
-1.2325403112202802,0,-1.5334146555724657
-0.684491730612797,0,-0.9736097800399282
0.4573242810867655,1,2.101971392520255
2.098221474546747,1,4.90045403908474
-0.13808233466148176,1,0.9748616753963613
0.5911361179239325,1,2.996401732298531
-0.10697146985848006,1,0.9699740991600665
1.9422455947562995,1,5.69882987264403
-1.7472216669652556,0,-3.0552932002300937
0.094621044669358,1,2.522421520608898
-1.625544033562061,0,-1.9682930982851417
-2.5065715705367166,0,-4.935135722594576
0.29746205311781687,1,0.7871475410879731
0.13949779614745902,0,-0.06610850452427203
-0.28483693774220137,0,-0.5256113080778033
-0.10619409003975315,1,-0.5481569362565968
3.0982994340712575,1,9.085263388244996
-0.2581751380314344,0,-0.3739723635524025
0.5101243612500749,0,1.4016015570804345
-0.6493648196138809,1,1.566796823298504
0.29523257504060313,0,-0.039677680061140475
-0.23823367505561752,0,0.09757458077279496
-0.41051848272973,1,0.5690989114386042
1.8188985322003248,1,4.95371019738473
1.177184963184339,1,3.0821775385642987
0.13674664739923068,0,1.9390965084849887
-2.304211935943967,0,-4.983923911963505
-0.3610092232525697,0,-0.022554199609437275
2.7030275644050836,1,5.031047741338231
-0.23066166663970813,0,0.7186651964103703
1.1032175720536581,1,4.758646300064375
1.4419424019526008,1,4.481318914202505
0.21896391585597508,0,0.2109853655740258
-0.8418216318681523,1,0.21635674187726184
-2.4353123317828884,0,-2.5818340026854876
0.6841632086089545,1,1.1050897183144237
-0.8147560028235481,0,-0.8474846180729686
0.17615045188769213,1,0.9406836016214818
-1.2498203395893641,0,-2.5195590754784596
-0.2652375404702022,0,-0.7783552000190674
0.033719054901053244,0,-0.36088014799564916
0.26859358104429787,1,2.0267220330358664
-1.1148221873524142,0,-3.363815519982619
1.1969109487613523,1,4.923002333650672
-0.5968947847319712,0,-2.987933080662543
-1.674469460453245,0,-2.809174408078148
-0.1090234199634638,1,0.9554173075385013
0.03437530902646009,1,0.3978257242454666
0.16058943317175975,0,0.5235622369422147
1.362132403685079,1,2.66731372066368
-0.23644883673585937,0,-0.43318385175208407
-0.11961962436877134,1,-0.16211615654909717
-1.1031843812330935,0,-1.745096678148356
0.820553502887897,1,2.2167496721454185
0.18430906407810357,0,-0.0823758888731021
-0.4200277272941628,0,-0.5461060666451636
-1.9046746934654637,0,-4.581891498773163
1.4444121950550874,1,4.330860390441872
-1.2276799644560572,0,-3.969190430156968
-0.5912780093697056,0,-0.5516804151432557
0.35834451107600324,0,2.481602827702778
-1.1965579286166865,0,0.3990930106765882
-1.4935097782531435,0,-2.895851409839848
-2.123947582700665,0,-3.459691024604143
0.7209969529056355,1,1.1613682329037818
-0.5451862447263217,1,1.9123618368529447
2.92727009247333,1,8.130768689670766
-0.9943550656308734,0,-2.4726435762129797
-0.9214510234289213,0,-0.6057212465688333
-0.5653929702854015,0,-1.3852620172161445
0.2431346551384891,1,1.5282441272624216
-0.47020333878531134,0,-0.4650717521431314
0.612332214002512,1,1.6613099281747055
-0.9785883899886544,0,-0.9355520155773607
-1.381591718463581,0,-3.8191732488540056
-1.7982147394091075,0,-4.646484268641402
-2.2235741679371968,0,-5.356838124282728
-0.5180690194750568,1,1.2233619985660087
-0.3009803123932219,0,-1.2187359863061515
-0.6314370274831833,0,-2.6108698393335352
1.243405797187162,1,3.381131594438526
1.228030209608135,1,3.924018048535783
-0.3348029874445019,1,-0.3505784585533893
-1.793921113191963,0,-4.739523335418269
-0.5667051080550529,0,0.9778861179894784
-0.5998213939170616,0,-2.06020819164801
-0.657134962278058,0,-1.6373122933291229
-0.6977189038982449,0,-1.7626748085957755
-0.6534628957248072,0,-1.7282825992200561
-0.38654161589775976,0,-0.15173649182641746
-0.6355410988155566,0,-0.32293924715906375
0.20832250862559215,0,0.11069058571959223
0.3603687159048611,1,0.984259145217373
-0.9106450871824898,0,-0.5468499465160763
1.2710653260070333,1,3.9467895608173835
-0.9800623018406138,0,-0.22980278882405902
-1.6178006138153371,0,-5.481187125195837
0.3807780713650517,0,0.9569593640134237
-0.8174081344143398,0,0.28379006504752824
0.321291470757388,1,1.7893188060766176
-2.4036686011005304,0,-5.032830625535697
1.3924559414830675,1,4.580423574556474
0.6722934080404022,1,2.285790997195847
-1.5004765491630017,0,-3.313025030378736
-1.4787771238462857,0,-3.2953693418839745
1.6722659040975276,1,4.217111073768683
-0.7373799034979588,0,-0.24590325679535807
-0.834184848732624,0,-1.2072916651688128
-2.2660520941492828,0,-4.281475956195264
-0.35077820560155415,0,0.10701459568700844
