unit_id,time,treated,post,outcome
87,3,0,0,9.448567187603597
87,4,0,0,10.226226281424609
87,5,0,1,8.333810761973393
87,6,0,1,10.336356737470615
87,7,0,1,8.238417572745352
87,8,0,1,11.02343345556451
87,9,0,1,10.907273684791708
88,0,0,0,10.504781360915072
88,1,0,0,9.324121635647689
88,2,0,0,10.170202824613538
88,3,0,0,9.48662251248535
88,4,0,0,8.969184722549933
88,5,0,1,9.661256988228589
88,6,0,1,10.698265536492096
88,7,0,1,10.04381419283176
88,8,0,1,11.450709924134424
88,9,0,1,10.765780539480275
89,0,0,0,10.658690813905618
89,1,0,0,8.391073450554396
89,2,0,0,9.714841469844721
89,3,0,0,8.9356275895658
89,4,0,0,9.816997120376096
89,5,0,1,9.306723876076843
89,6,0,1,9.622395046942062
89,7,0,1,11.06116273237385
89,8,0,1,10.475249929005834
89,9,0,1,11.007114428981636
90,0,0,0,8.399316890984014
90,1,0,0,10.057974696615663
90,2,0,0,10.966704981396601
90,3,0,0,11.506295914887156
90,4,0,0,8.451911610307507
90,5,0,1,9.64851636383883
90,6,0,1,11.034226674004763
90,7,0,1,9.807721687188554
90,8,0,1,9.089582325830277
90,9,0,1,8.450000821503993
91,0,0,0,9.051298465336833
91,1,0,0,8.311098331436272
91,2,0,0,10.058460456834025
91,3,0,0,10.89631018577866
91,4,0,0,8.739025241091396
91,5,0,1,10.257729741211053
91,6,0,1,10.845271029445867
91,7,0,1,9.99729167315165
91,8,0,1,8.389305705082755
91,9,0,1,10.386211554662504
92,0,0,0,9.945353055235529
92,1,0,0,9.843495351399145
92,2,0,0,9.453162754239536
92,3,0,0,10.086787426274041
92,4,0,0,10.50981790844696
92,5,0,1,12.390648134335848
92,6,0,1,10.112332068387206
92,7,0,1,11.511141160012674
92,8,0,1,10.357755083426877
92,9,0,1,9.900471672352246
93,0,0,0,10.148547527711292
93,1,0,0,8.77826363030749
93,2,0,0,10.305860270752039
93,3,0,0,8.007934935178628
93,4,0,0,9.137333642111468
93,5,0,1,10.109843093133811
93,6,0,1,11.193982273178843
93,7,0,1,11.430624396998393
93,8,0,1,9.763453420359065
93,9,0,1,10.15571731953044
94,0,0,0,10.984362469582027
94,1,0,0,8.670506427807082
94,2,0,0,10.404747505315504
94,3,0,0,9.17210713263419
94,4,0,0,9.82817495532328
94,5,0,1,9.540976749505685
94,6,0,1,10.435358127048147
94,7,0,1,10.55030367400909
94,8,0,1,10.891078677397397
94,9,0,1,10.348198828464449
95,0,0,0,10.171653769968897
95,1,0,0,11.8540238004386
95,2,0,0,8.475640929802823
95,3,0,0,11.69560986012924
95,4,0,0,9.710178091131603
95,5,0,1,10.570891586368305
95,6,0,1,9.674340319406399
95,7,0,1,9.297458370448375
95,8,0,1,10.484577192794228
95,9,0,1,11.042128308614442
96,0,0,0,10.473007954967406
96,1,0,0,9.457884213317119
96,2,0,0,13.611350062815669
96,3,0,0,11.198573670866253
96,4,0,0,10.933342304207253
96,5,0,1,9.647035769257796
96,6,0,1,9.374834211710962
96,7,0,1,9.72016092415706
96,8,0,1,11.081406544392483
96,9,0,1,9.009395662924172
97,0,0,0,8.931796168545683
97,1,0,0,10.539547533361018
97,2,0,0,10.31919644464212
97,3,0,0,9.229686462109104
97,4,0,0,8.908796421584775
97,5,0,1,11.437896993368431
97,6,0,1,10.357004425299563
97,7,0,1,8.636464136271968
97,8,0,1,8.706374463917706
97,9,0,1,9.638488027549531
98,0,0,0,10.732841806997634
98,1,0,0,10.59500880210828
98,2,0,0,11.131678537001218
98,3,0,0,8.509650192539203
98,4,0,0,10.223846689779657
98,5,0,1,11.425910332321362
98,6,0,1,11.332801730476099
98,7,0,1,10.358909981412685
98,8,0,1,12.348018508653876
98,9,0,1,10.60928511641586
99,0,0,0,11.042746632841343
99,1,0,0,10.044447918775507
99,2,0,0,9.219024707155713
99,3,0,0,9.124790799221254
99,4,0,0,10.18161521479442
99,5,0,1,9.788497993149793
99,6,0,1,8.231414330086519
99,7,0,1,8.974206415074258
99,8,0,1,9.681596425945907
99,9,0,1,10.72727937593716
100,0,1,0,9.983926113837926
100,1,1,0,9.927935789499486
100,2,1,0,9.013087372996683
100,3,1,0,10.023166080062099
100,4,1,0,11.319101027445988
100,5,1,1,12.655575112758557
100,6,1,1,10.992686418518138
100,7,1,1,11.248477205695469
100,8,1,1,13.088788877223154
100,9,1,1,12.27568452477738
101,0,1,0,9.925419769896486
101,1,1,0,9.387265824985242
101,2,1,0,10.503412212199912
101,3,1,0,9.699082286754651
101,4,1,0,9.813386778271395
101,5,1,1,11.648776608336874
101,6,1,1,13.42169129814277
101,7,1,1,12.278867208383579
101,8,1,1,13.107880333119759
101,9,1,1,11.306408435965983
102,0,1,0,11.733883138378609
102,1,1,0,11.277374038513223
102,2,1,0,8.090202330341073
102,3,1,0,9.198062524936285
102,4,1,0,10.477634391009884
102,5,1,1,11.180271343850997
102,6,1,1,12.368405917836673
102,7,1,1,12.926631785976797
102,8,1,1,12.315274088020516
102,9,1,1,13.038838703537095
103,0,1,0,9.306670095398118
103,1,1,0,7.755818457831878
103,2,1,0,10.98211531216506
103,3,1,0,10.97581465360253
103,4,1,0,12.503636642288333
103,5,1,1,10.292813482065686
103,6,1,1,13.250832109346815
103,7,1,1,10.531317861916612
103,8,1,1,14.256493281675318
103,9,1,1,12.98786683369601
104,0,1,0,9.048071152323747
104,1,1,0,10.780222474601436
104,2,1,0,9.446954992283064
104,3,1,0,10.300416099551269
104,4,1,0,10.205960716209084
104,5,1,1,14.244168136147294
104,6,1,1,14.314925910086512
104,7,1,1,11.902734626726494
104,8,1,1,13.558105617996036
104,9,1,1,12.854840155570297
105,0,1,0,8.587317932993088
105,1,1,0,9.30377161962782
105,2,1,0,12.336146099599624
105,3,1,0,10.357854401104655
105,4,1,0,10.999779579517522
105,5,1,1,12.287955687633008
105,6,1,1,11.960058085280657
105,7,1,1,12.527264507634476
105,8,1,1,12.233895944753783
105,9,1,1,11.006747068968401
106,0,1,0,8.996674542545968
106,1,1,0,10.70788451441223
106,2,1,0,9.61930931089759
106,3,1,0,10.025704882027908
106,4,1,0,10.23492305049721
106,5,1,1,12.81305004881872
106,6,1,1,13.646579061315371
106,7,1,1,11.401304184931469
106,8,1,1,13.070252723543625
106,9,1,1,13.255027793519648
107,0,1,0,10.985851779001505
107,1,1,0,8.587082400585128
107,2,1,0,10.254819218346999
107,3,1,0,11.716075946398517
107,4,1,0,9.900879480843377
107,5,1,1,12.983494701964291
107,6,1,1,13.280395594585185
107,7,1,1,11.47453015560174
107,8,1,1,14.333824728999975
107,9,1,1,12.999500796968904
108,0,1,0,10.519502814193427
108,1,1,0,8.337972621989465
108,2,1,0,10.794544798213312
108,3,1,0,10.506410341379137
108,4,1,0,11.624191327722064
108,5,1,1,12.188734785695647
108,6,1,1,11.512341670401558
108,7,1,1,11.817761005225666
108,8,1,1,11.995021764992702
108,9,1,1,11.381153481868626
109,0,1,0,11.290160023765994
109,1,1,0,11.327697862931666
109,2,1,0,9.804208298859944
109,3,1,0,9.607240077915806
109,4,1,0,8.184518086680688
109,5,1,1,13.195961255303605
109,6,1,1,14.153440108825842
109,7,1,1,11.862805282740444
109,8,1,1,12.383215474223602
109,9,1,1,12.93429146131573
110,0,1,0,11.724418360609906
110,1,1,0,10.199776221835094
110,2,1,0,10.195429916026518
110,3,1,0,10.179318501159802
110,4,1,0,8.574967493096327
110,5,1,1,11.053209346170135
110,6,1,1,11.692004830885127
110,7,1,1,13.512890574037373
110,8,1,1,12.164642929454008
110,9,1,1,11.970395951197707
111,0,1,0,9.452825395856232
111,1,1,0,9.862343121527323
111,2,1,0,11.70210793410164
111,3,1,0,9.848802614302878
111,4,1,0,9.213702594625142
111,5,1,1,12.525245629081633
111,6,1,1,14.255083605761538
111,7,1,1,11.997175281064385
111,8,1,1,11.318994991569054
111,9,1,1,11.999008730269583
112,0,1,0,10.128763736348432
112,1,1,0,10.68824095082534
112,2,1,0,11.006883578682245
112,3,1,0,8.954282726037672
112,4,1,0,9.04915466554093
112,5,1,1,12.17673774061251
112,6,1,1,13.184493024696897
112,7,1,1,11.239992102347745
112,8,1,1,11.892673089582303
112,9,1,1,11.907256270588052
113,0,1,0,10.94174885536437
113,1,1,0,10.528260760664438
113,2,1,0,10.90371836104992
113,3,1,0,11.338677974233054
113,4,1,0,9.69434990491092
113,5,1,1,11.312593845146319
113,6,1,1,11.31903638215298
113,7,1,1,10.66189243494116
113,8,1,1,12.041233170333808
113,9,1,1,12.115777385168261
114,0,1,0,10.787553406805047
114,1,1,0,10.016914217176604
114,2,1,0,9.509671555657393
114,3,1,0,9.884001273839415
114,4,1,0,8.961026516285237
114,5,1,1,13.525406570751286
114,6,1,1,11.714084437190492
114,7,1,1,11.360068728064105
114,8,1,1,13.31788196670747
114,9,1,1,13.074164208363852
115,0,1,0,8.276314621440989
115,1,1,0,10.855001634710222
115,2,1,0,9.258407360905943
115,3,1,0,9.62589547243608
115,4,1,0,10.187020107693938
115,5,1,1,13.086624882616821
115,6,1,1,12.945479174687527
115,7,1,1,12.450181669093997
115,8,1,1,12.075356671084089
115,9,1,1,12.912220693565448
116,0,1,0,9.881612162655772
116,1,1,0,11.805354459125924
116,2,1,0,10.586409009969902
116,3,1,0,9.076584375009645
116,4,1,0,9.522400048626348
116,5,1,1,12.54819217725983
116,6,1,1,13.799431215070454
116,7,1,1,13.911105009112134
116,8,1,1,12.103865279634435
116,9,1,1,11.566365783410557
117,0,1,0,8.938502358793812
117,1,1,0,10.25242875721578
117,2,1,0,12.303784309217493
117,3,1,0,10.539094104255103
117,4,1,0,8.406087473315992
117,5,1,1,11.773995896753998
117,6,1,1,11.876085798155087
117,7,1,1,11.677997479885091
117,8,1,1,12.11210617506578
117,9,1,1,12.869394861019941
118,0,1,0,10.681981169322647
118,1,1,0,11.091763490916644
118,2,1,0,10.524202573047178
118,3,1,0,8.045849759671158
118,4,1,0,8.942695412468687
118,5,1,1,12.341905963140809
118,6,1,1,12.64727985576748
118,7,1,1,13.361418359876257
118,8,1,1,12.543184176216773
118,9,1,1,12.550707253863674
119,0,1,0,10.237797363139059
119,1,1,0,9.7449782612188
119,2,1,0,10.086885139877811
119,3,1,0,11.12583217901175
119,4,1,0,9.916089101215999
119,5,1,1,12.469787273215717
119,6,1,1,12.466414595232811
119,7,1,1,13.797773813791169
119,8,1,1,11.391946673170558
119,9,1,1,14.275846894791195
120,0,1,0,8.823618145484486
120,1,1,0,9.345779738672242
120,2,1,0,10.74473826971532
120,3,1,0,11.03031669547367
120,4,1,0,8.596500983001512
120,5,1,1,11.407298136752914
120,6,1,1,12.777842809471847
120,7,1,1,14.844419387763796
120,8,1,1,13.74626278099868
120,9,1,1,12.251902950368189
121,0,1,0,7.580870861924244
121,1,1,0,10.081642734421159
121,2,1,0,10.362296803646554
121,3,1,0,9.617304858917196
121,4,1,0,9.149276009453404
121,5,1,1,12.65916526032139
121,6,1,1,11.55773880610604
121,7,1,1,14.372448660808724
121,8,1,1,14.016744797533818
121,9,1,1,13.157912631592762
122,0,1,0,10.089710569119317
122,1,1,0,9.339835913386441
122,2,1,0,9.979212816109099
122,3,1,0,11.639297135207276
122,4,1,0,10.86865405843663
122,5,1,1,12.70369227847646
122,6,1,1,13.423974334167596
122,7,1,1,13.045610663380828
122,8,1,1,12.896277539886873
122,9,1,1,13.480563258991536
123,0,1,0,10.517027644824758
123,1,1,0,10.858551470103379
123,2,1,0,10.16138704963451
123,3,1,0,9.745874176809897
123,4,1,0,9.451837121059851
123,5,1,1,11.832690394529042
123,6,1,1,10.894829557558467
123,7,1,1,11.588060053188336
123,8,1,1,11.559146470417819
123,9,1,1,11.992654804015965
124,0,1,0,11.56224421063829
124,1,1,0,9.842438044446222
124,2,1,0,10.24176688988431
124,3,1,0,10.273319644511927
124,4,1,0,11.587580912842366
124,5,1,1,11.924414546154708
124,6,1,1,12.277477919741939
124,7,1,1,12.393800628225817
124,8,1,1,13.636534855774768
124,9,1,1,13.844105693754456
125,0,1,0,10.474583819693944
125,1,1,0,11.23290937406188
125,2,1,0,10.177660996468989
125,3,1,0,9.827396752383178
125,4,1,0,11.178724086585621
125,5,1,1,12.987617675233798
125,6,1,1,11.764469334092418
125,7,1,1,13.497420938124352
125,8,1,1,12.29150736897972
125,9,1,1,12.169176477275796
126,0,1,0,10.893004368199712
126,1,1,0,9.911167859155087
126,2,1,0,10.38895853604029
126,3,1,0,10.6619395840708
126,4,1,0,9.217056920727616
126,5,1,1,12.884850564682202
126,6,1,1,13.849473105261623
126,7,1,1,11.54353285626039
126,8,1,1,12.949908888831228
126,9,1,1,11.670532265419713
127,0,1,0,11.021397683840398
127,1,1,0,11.01190558374977
127,2,1,0,9.645677659750902
127,3,1,0,12.209628652190862
127,4,1,0,11.106625309137284
127,5,1,1,13.20692898513617
127,6,1,1,13.150610896106135
127,7,1,1,13.483926909206223
127,8,1,1,11.50435759275584
127,9,1,1,12.694607598461024
128,0,1,0,10.383190385377327
128,1,1,0,9.59986393669744
128,2,1,0,10.464795269443965
128,3,1,0,11.231694300434006
128,4,1,0,9.578230912234094
128,5,1,1,12.445575699628694
128,6,1,1,11.679414704146055
128,7,1,1,10.713010990189208
128,8,1,1,13.278932180520512
128,9,1,1,12.474266205160752
129,0,1,0,10.047579417152788
129,1,1,0,9.013226381826474
129,2,1,0,9.814496470963809
129,3,1,0,11.096593789182123
129,4,1,0,10.00082133677946
129,5,1,1,12.529183758055412
129,6,1,1,12.707528277863423
129,7,1,1,11.263617871593544
129,8,1,1,13.124920464102358
129,9,1,1,11.244801885084168
130,0,1,0,9.060384418720973
130,1,1,0,8.950785230992835
130,2,1,0,9.824775033369455
130,3,1,0,9.647547296462143
130,4,1,0,9.998774961691746
130,5,1,1,11.594743840223558
130,6,1,1,13.505495320306379
130,7,1,1,13.33402756872633
130,8,1,1,12.326186487108279
130,9,1,1,12.021633283412061
131,0,1,0,9.4206425066548
131,1,1,0,9.68985500498932
131,2,1,0,8.599754771248824
131,3,1,0,9.04039268778816
131,4,1,0,10.860120391984967
131,5,1,1,12.80181248607587
131,6,1,1,14.134274485976531
131,7,1,1,12.200804849830678
131,8,1,1,12.138486772893133
131,9,1,1,12.092101075456352
132,0,1,0,9.680835516781832
132,1,1,0,9.340045986853402
132,2,1,0,10.2709882146872
132,3,1,0,10.029104067148412
132,4,1,0,9.490085498161728
132,5,1,1,13.751148913018902
132,6,1,1,14.396582922486306
132,7,1,1,13.6665772055734
132,8,1,1,13.058124013083395
132,9,1,1,13.261769726263774
133,0,1,0,11.856415517826335
133,1,1,0,10.760319315759423
133,2,1,0,9.414814147400715
133,3,1,0,10.39227252665055
133,4,1,0,10.626244266063317
133,5,1,1,11.50528272596408
133,6,1,1,12.215069181356823
133,7,1,1,13.600391824055466
133,8,1,1,10.676507264950414
133,9,1,1,11.249571454959407
134,0,1,0,9.823592946371672
134,1,1,0,10.353679595505705
134,2,1,0,8.642367555051093
134,3,1,0,9.873210748334058
134,4,1,0,11.153768539088567
134,5,1,1,12.568651457074283
134,6,1,1,13.43908894363113
134,7,1,1,11.907885878664997
134,8,1,1,11.690083143210819
134,9,1,1,13.348873830285047
135,0,1,0,10.36926553465619
135,1,1,0,8.814403992225541
135,2,1,0,9.19915908383721
135,3,1,0,11.564581241057414
135,4,1,0,9.075444780530685
135,5,1,1,13.434328746725997
135,6,1,1,12.0218133027663
135,7,1,1,12.49682414323287
135,8,1,1,12.794592620943373
135,9,1,1,10.399018789500401
136,0,1,0,8.5372826645727
136,1,1,0,10.086333018787162
136,2,1,0,9.27569243621612
136,3,1,0,10.996581295274622
136,4,1,0,8.393879119131876
136,5,1,1,13.065255056257987
136,6,1,1,11.123778779595673
136,7,1,1,12.147895005855572
136,8,1,1,11.435622235762036
136,9,1,1,14.402429880471198
137,0,1,0,8.660507837029964
137,1,1,0,9.877940304630977
137,2,1,0,8.273163851979849
137,3,1,0,11.59957012207059
137,4,1,0,10.401282416177205
137,5,1,1,12.636973089598667
137,6,1,1,13.974312939291725
137,7,1,1,12.647422441422613
137,8,1,1,12.719571356141078
137,9,1,1,12.631725288065152
138,0,1,0,10.563634325443118
138,1,1,0,9.507558616078738
138,2,1,0,9.785712692636668
138,3,1,0,10.810334628457445
138,4,1,0,10.277372951557881
138,5,1,1,12.385756085897874
138,6,1,1,11.099477608969288
138,7,1,1,13.998050284536596
138,8,1,1,11.838545890049229
138,9,1,1,13.487237238419256
139,0,1,0,10.175753651688085
139,1,1,0,8.70654947727013
139,2,1,0,11.252275477530615
139,3,1,0,10.25454064639954
139,4,1,0,11.335345356737042
139,5,1,1,12.31759129926408
139,6,1,1,13.204051229967055
139,7,1,1,10.737472888654986
139,8,1,1,11.999784136406243
139,9,1,1,11.227006667768729
140,0,1,0,9.625216149961608
140,1,1,0,10.471811739506144
140,2,1,0,9.395419912345854
140,3,1,0,10.863842093638782
140,4,1,0,9.143387356449988
140,5,1,1,13.385236613649978
140,6,1,1,13.809757165874036
140,7,1,1,13.513526135090986
140,8,1,1,12.155810948170227
140,9,1,1,10.374546402055858
141,0,1,0,10.582166996737348
141,1,1,0,9.874765285284695
141,2,1,0,9.021607059872647
141,3,1,0,9.44372093512959
141,4,1,0,11.434425316444802
141,5,1,1,11.362659799389846
141,6,1,1,12.968309175621211
141,7,1,1,12.717958175637404
141,8,1,1,12.142612335336768
141,9,1,1,13.144532687313047
142,0,1,0,11.632245258898866
142,1,1,0,9.704028496113802
142,2,1,0,9.756819051922898
142,3,1,0,10.6220649049902
142,4,1,0,10.918242821435001
142,5,1,1,12.372292792851365
142,6,1,1,12.194626263906352
142,7,1,1,10.28235347928024
142,8,1,1,11.721991087633446
142,9,1,1,11.360688327932449
143,0,1,0,10.684624996311891
143,1,1,0,9.756097051399157
143,2,1,0,9.716978394461071
143,3,1,0,9.99094373637702
143,4,1,0,9.1298235298746
143,5,1,1,14.053247186688754
143,6,1,1,13.798193911696611
143,7,1,1,14.118106783047688
143,8,1,1,13.183417231238892
143,9,1,1,12.470521884978062
144,0,1,0,11.614729303006886
144,1,1,0,9.31903316408702
144,2,1,0,9.128791020966988
144,3,1,0,9.398488485230141
144,4,1,0,10.522871266914299
144,5,1,1,11.737894806612328
144,6,1,1,12.344627011782002
144,7,1,1,10.898144706115223
144,8,1,1,12.981097665428244
144,9,1,1,10.98289663281689
145,0,1,0,9.067838945134637
145,1,1,0,11.217167134896645
145,2,1,0,11.18031831698611
145,3,1,0,10.374313089546497
145,4,1,0,10.27566358173523
145,5,1,1,11.969040352845742
145,6,1,1,11.727096336257798
145,7,1,1,12.13775830224262
145,8,1,1,10.986345825537683
145,9,1,1,12.752448554953663
146,0,1,0,10.04883112480841
146,1,1,0,9.066578733289733
146,2,1,0,11.568681918841358
146,3,1,0,10.606913710287047
146,4,1,0,10.691841804008856
146,5,1,1,12.012660073960834
146,6,1,1,12.498669921973677
146,7,1,1,13.127372670187421
146,8,1,1,12.652782367100235
146,9,1,1,14.101900784769871
147,0,1,0,9.79621243058325
147,1,1,0,9.49543946776389
147,2,1,0,10.634252876471425
147,3,1,0,8.735352727713488
147,4,1,0,10.924296932308112
147,5,1,1,11.199288199408016
147,6,1,1,13.13858466605855
147,7,1,1,11.851726445827337
147,8,1,1,12.976584146983393
147,9,1,1,13.407342946061018
148,0,1,0,10.153421195503919
148,1,1,0,8.80037904835932
148,2,1,0,9.103224755492848
148,3,1,0,9.271340858966218
148,4,1,0,8.104993106402226
148,5,1,1,13.627477858731929
148,6,1,1,12.610107585756328
148,7,1,1,11.364481954811005
148,8,1,1,13.955674857458357
148,9,1,1,11.798671899861837
149,0,1,0,10.250572489074871
149,1,1,0,9.174729454803797
149,2,1,0,7.981739846670973
149,3,1,0,8.63555944114874
149,4,1,0,9.551509569133568
149,5,1,1,13.398296871206048
149,6,1,1,12.846533146819246
149,7,1,1,12.640205126171246
149,8,1,1,10.489972377255118
149,9,1,1,13.770086147680095
150,0,1,0,10.223679696495555
150,1,1,0,9.88058233010784
150,2,1,0,11.132423109988896
150,3,1,0,11.247496723568274
150,4,1,0,11.15459024760919
150,5,1,1,12.252913503296712
150,6,1,1,11.496523439215805
150,7,1,1,13.488922917142073
150,8,1,1,11.134945556929583
150,9,1,1,14.447256738664283
151,0,1,0,10.027999545194563
151,1,1,0,8.939115744300416
151,2,1,0,8.76813144584339
151,3,1,0,8.72239517594394
151,4,1,0,10.140362906720844
151,5,1,1,12.493607679940213
151,6,1,1,11.264077826490807
151,7,1,1,12.143544213444098
151,8,1,1,11.132064613908657
151,9,1,1,13.089301805944173
152,0,1,0,9.945406733887287
152,1,1,0,9.621597494082552
152,2,1,0,8.711889269932472
152,3,1,0,9.699844399777234
152,4,1,0,9.585272118653673
152,5,1,1,12.817726701209597
152,6,1,1,12.667017978116961
152,7,1,1,13.292060102079342
152,8,1,1,12.015423456494938
152,9,1,1,10.639588497803505
153,0,1,0,10.99109287659804
153,1,1,0,9.06396748695182
153,2,1,0,8.893082946984745
153,3,1,0,9.956883454886247
153,4,1,0,10.302270512954516
153,5,1,1,11.969163594285318
153,6,1,1,11.961307318531873
153,7,1,1,12.108973682234446
153,8,1,1,13.916540350993143
153,9,1,1,12.497321912441867
154,0,1,0,9.032037160538204
154,1,1,0,9.042216643097033
154,2,1,0,9.74911582041763
154,3,1,0,10.237857934028007
154,4,1,0,10.48398016196619
154,5,1,1,12.624158603847215
154,6,1,1,11.658126649082911
154,7,1,1,12.076058700439217
154,8,1,1,13.233907881864624
154,9,1,1,11.353908039546905
155,0,1,0,9.534246606922537
155,1,1,0,10.597462857881352
155,2,1,0,10.875281426635176
155,3,1,0,9.807084628908617
155,4,1,0,9.588793189429184
155,5,1,1,11.17788205855626
155,6,1,1,13.025639922727095
155,7,1,1,13.81877968514679
155,8,1,1,15.065154058599692
155,9,1,1,12.886446183518046
156,0,1,0,9.949120348356018
156,1,1,0,9.080189386849092
156,2,1,0,8.12114308625685
156,3,1,0,10.176959249739832
156,4,1,0,12.350339120154302
156,5,1,1,13.770812229656913
156,6,1,1,13.616564269113798
156,7,1,1,12.745602817057916
156,8,1,1,12.859523160280322
156,9,1,1,10.076252681722023
157,0,1,0,10.762510580763998
157,1,1,0,9.420659430424184
157,2,1,0,9.298272653404112
157,3,1,0,9.676743046951392
157,4,1,0,9.642995510548985
157,5,1,1,11.782364408028338
157,6,1,1,12.513872072175976
157,7,1,1,11.941722403791946
157,8,1,1,12.600322955756146
157,9,1,1,11.012822185449966
158,0,1,0,9.785942229367983
158,1,1,0,8.903704410313749
158,2,1,0,9.358550681502134
158,3,1,0,10.14339884303353
158,4,1,0,8.396002385245042
158,5,1,1,11.677592622727863
158,6,1,1,13.068964384836335
158,7,1,1,11.086822158134199
158,8,1,1,14.277867140278808
158,9,1,1,13.704407956130646
159,0,1,0,9.50547291554772
159,1,1,0,9.212790312214937
159,2,1,0,10.201939903335482
159,3,1,0,8.55253774297284
159,4,1,0,7.997857275167567
159,5,1,1,12.040664875947433
159,6,1,1,12.365951233497809
159,7,1,1,12.594427224353531
159,8,1,1,11.885259383882115
159,9,1,1,13.773946729474947
160,0,1,0,8.504860341516117
160,1,1,0,8.861737865041901
160,2,1,0,10.486635956144811
160,3,1,0,8.838352614362858
160,4,1,0,8.799679547802683
160,5,1,1,12.623354792207163
160,6,1,1,11.44647737968397
160,7,1,1,12.366915572079312
160,8,1,1,11.800143440342243
160,9,1,1,11.63833629662726
161,0,1,0,7.89769460865506
161,1,1,0,10.139563152821337
161,2,1,0,8.75281000788707
161,3,1,0,9.83175779646948
161,4,1,0,9.487895101651436
161,5,1,1,12.293491941300116
161,6,1,1,12.350324625986739
161,7,1,1,12.693628250918263
161,8,1,1,11.772240698508558
161,9,1,1,13.742696479273368
162,0,1,0,8.152599939144423
162,1,1,0,9.77340888147277
162,2,1,0,10.836230976410867
162,3,1,0,10.476772553002604
162,4,1,0,9.025164423471404
162,5,1,1,11.691754507011977
162,6,1,1,11.493207440673396
162,7,1,1,13.099227630664389
162,8,1,1,11.760076271484492
162,9,1,1,12.755123088123451
163,0,1,0,10.264301414075955
163,1,1,0,12.368393468235372
163,2,1,0,10.313251259801703
163,3,1,0,9.188855985249537
163,4,1,0,8.5398497379336
163,5,1,1,12.224147285362255
163,6,1,1,12.38091415757268
163,7,1,1,10.289300472609444
163,8,1,1,11.786145839706986
163,9,1,1,12.797352542827554
164,0,1,0,9.467644329733826
164,1,1,0,10.968623785705837
164,2,1,0,8.44164355527948
164,3,1,0,10.676882820153217
164,4,1,0,10.913889741525953
164,5,1,1,13.456496475841536
164,6,1,1,10.934143615345622
164,7,1,1,12.814552795857384
164,8,1,1,11.831245881478486
164,9,1,1,11.093857558017099
165,0,1,0,9.58613227502629
165,1,1,0,9.09502200809919
165,2,1,0,10.92075046816387
165,3,1,0,10.513063343013568
165,4,1,0,8.847555531891132
165,5,1,1,11.77577868616907
165,6,1,1,12.119302574383376
165,7,1,1,12.427594852682104
165,8,1,1,13.506378274803781
165,9,1,1,13.190782326480633
166,0,1,0,10.05139196897484
166,1,1,0,9.739351150105078
166,2,1,0,8.226645965392528
166,3,1,0,11.291997626126056
166,4,1,0,9.552903402134342
166,5,1,1,14.054840240426257
166,6,1,1,12.696109292131835
166,7,1,1,14.525284208621445
166,8,1,1,13.106321533366316
166,9,1,1,11.067980368779121
167,0,1,0,9.385584519738789
167,1,1,0,9.830865039328035
167,2,1,0,9.126217112891677
167,3,1,0,9.622939182817955
167,4,1,0,8.63306084141789
167,5,1,1,12.505721281099122
167,6,1,1,12.737411949010939
167,7,1,1,11.49589059279388
167,8,1,1,14.440254293481912
167,9,1,1,12.563513261280459
168,0,1,0,9.183259133877089
168,1,1,0,8.370460700034782
168,2,1,0,10.059942889397169
168,3,1,0,9.739511467186647
168,4,1,0,10.783040907286443
168,5,1,1,12.356629735028031
168,6,1,1,11.306281217731273
168,7,1,1,14.170718296177581
168,8,1,1,12.935624879507186
168,9,1,1,12.24589128840164
169,0,1,0,10.164638531449738
169,1,1,0,10.474041956561658
169,2,1,0,8.571143386106565
169,3,1,0,10.15769421996281
169,4,1,0,9.549876526706107
169,5,1,1,13.007299985629752
169,6,1,1,11.759818075393722
169,7,1,1,11.895298144902917
169,8,1,1,14.162871098564057
169,9,1,1,13.730912090882136
170,0,1,0,6.704438820032692
170,1,1,0,11.156761982464312
170,2,1,0,9.926347973742244
170,3,1,0,9.291817937100989
170,4,1,0,8.99282526429235
170,5,1,1,11.55088237172001
170,6,1,1,11.820064055241584
170,7,1,1,11.372867416318156
170,8,1,1,11.145400338927358
170,9,1,1,11.45961984915609
171,0,1,0,10.323393855065687
171,1,1,0,10.050090148570797
171,2,1,0,10.555856451551856
171,3,1,0,9.933630160789946
171,4,1,0,8.693320669355208
171,5,1,1,12.994440923493606
171,6,1,1,11.495310721125085
171,7,1,1,13.146614301988935
171,8,1,1,11.33407999704304
171,9,1,1,11.812523373596475
172,0,1,0,9.638608359432085
172,1,1,0,10.674404801056948
172,2,1,0,10.175997252127395
172,3,1,0,10.020001322150925
172,4,1,0,11.885668785055305
172,5,1,1,10.663016838774855
172,6,1,1,11.461622357299449
172,7,1,1,11.41881152196101
172,8,1,1,10.729347690077725
172,9,1,1,11.780480487113973
173,0,1,0,10.687769163796705
173,1,1,0,9.408352601484248
173,2,1,0,9.666997028013691
173,3,1,0,8.277445172119718
173,4,1,0,9.203474424839653
173,5,1,1,12.038301284412416
173,6,1,1,13.142400422547114
173,7,1,1,10.82508360208178
173,8,1,1,12.044991254278862
173,9,1,1,13.58681803006889
174,0,1,0,9.554916714376736
174,1,1,0,7.8844385858813215
174,2,1,0,11.279175777348192
174,3,1,0,10.734896942538333
174,4,1,0,10.869397175078792
174,5,1,1,10.756216353254606
